NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,2001,Georgia,SEC,SO,WR,3.0,,,,,,,,,,,,,,,,,,,5.0,118.0,23.6,0.0,,,,,,,,,,,,,,6.0,47.0,7.8,0.0,6.0,47.0,7.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,*2002,Georgia,SEC,SO,WR,14.0,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,23.0,296.0,12.9,2.0,24.0,299.0,12.5,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,*2003,Georgia,SEC,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,69.0,17.3,0.0,49.0,662.0,13.5,3.0,53.0,731.0,13.8,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,*2004,Georgia,SEC,SR,WR,12.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,8.8,0.0,53.0,860.0,16.2,6.0,57.0,895.0,15.7,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,Career,Georgia,,,,,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,6.0,118.0,19.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,87.0,7.9,0.0,144.0,2008.0,13.9,12.0,155.0,2095.0,13.5,12.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elton-brown-1.html,*2004,Virginia,ACC,SR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,1.0,-3.0,-3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elton-brown-1.html,Career,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,1.0,-3.0,-3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-bullocks-1.html,*2002,Nebraska,Big 12,FR,DB,13.0,,,,,,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-bullocks-1.html,*2003,Nebraska,Big 12,SO,DB,13.0,,,,,,10.0,154.0,15.4,0.0,,,,,,3.0,49.0,16.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-bullocks-1.html,2004,Nebraska,Big 12,JR,DB,11.0,,,,,,2.0,38.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-bullocks-1.html,Career,Nebraska,,,,,,,,,,13.0,211.0,16.2,0.0,,,,,,3.0,49.0,16.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-burnett-1.html,*2004,Tennessee,SEC,SR,LB,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-burnett-1.html,Career,Tennessee,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vincent-burns-1.html,2003,Kentucky,SEC,JR,DL,12.0,,,,,,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vincent-burns-1.html,2004,Kentucky,SEC,SR,DL,9.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vincent-burns-1.html,Career,Kentucky,,,,,,,,,,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-butler-1.html,*2003,Georgia Tech,ACC,JR,DB,13.0,,,,,,5.0,18.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-butler-1.html,*2004,Georgia Tech,ACC,SR,DB,12.0,,,,,,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,,,,,1.0,-3.0,-3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-butler-1.html,Career,Georgia Tech,,,,,,,,,,7.0,26.0,3.7,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,,,,,1.0,-3.0,-3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-campbell-1.html,2001,Auburn,SEC,FR,QB,9.0,,,,,,,,,,,,,,,,,,,,,,,89.0,142.0,62.7,1117.0,7.9,7.2,4.0,4.0,132.4,46.0,72.0,1.6,2.0,,,,,46.0,72.0,1.6,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-campbell-1.html,*2002,Auburn,SEC,SO,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,94.0,149.0,63.1,1215.0,8.2,8.1,11.0,5.0,149.2,72.0,206.0,2.9,3.0,,,,,72.0,206.0,2.9,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-campbell-1.html,*2003,Auburn,SEC,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,181.0,293.0,61.8,2267.0,7.7,7.2,10.0,8.0,132.6,73.0,-1.0,0.0,1.0,,,,,73.0,-1.0,0.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-campbell-1.html,*2004,Auburn,SEC,SR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,188.0,270.0,69.6,2700.0,10.0,10.3,20.0,7.0,172.9,58.0,30.0,0.5,3.0,,,,,58.0,30.0,0.5,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-campbell-1.html,Career,Auburn,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,854.0,64.6,7299.0,8.5,8.3,45.0,24.0,148.2,249.0,307.0,1.2,9.0,,,,,249.0,307.0,1.2,9.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-carter-1.html,2001,Florida State,ACC,FR,DB,6.0,,,,,,,,,,,,,,,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-carter-1.html,*2003,Florida State,ACC,JR,DB,13.0,,,,,,2.0,38.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-carter-1.html,*2004,Florida State,ACC,SR,DB,12.0,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-carter-1.html,Career,Florida State,,,,,,,,,,3.0,41.0,13.7,0.0,,,,,,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,2000,Hawaii,WAC,,QB,10.0,,,,,,,,,,,,,,,,,,,,,,,245.0,469.0,52.2,3041.0,6.5,5.5,19.0,19.0,112.0,23.0,-49.0,-2.1,2.0,,,,,23.0,-49.0,-2.1,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,2001,Hawaii,WAC,SO,QB,3.0,,,,,,,,,,,,,,,,,,,,,,,83.0,140.0,59.3,1100.0,7.9,6.8,6.0,6.0,130.9,9.0,-51.0,-5.7,0.0,,,,,9.0,-51.0,-5.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,*2002,Hawaii,WAC,SO,QB,14.0,,,,,,,,,,,,,,,,,,,,,,,349.0,624.0,55.9,4474.0,7.2,6.4,25.0,22.0,122.3,39.0,-17.0,-0.4,1.0,,,,,39.0,-17.0,-0.4,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,*2003,Hawaii,WAC,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,353.0,601.0,58.7,4199.0,7.0,6.5,29.0,20.0,126.7,43.0,-60.0,-1.4,1.0,,,,,43.0,-60.0,-1.4,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,*2004,Hawaii,WAC,SR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,358.0,602.0,59.5,4258.0,7.1,7.4,38.0,13.0,135.4,37.0,15.0,0.4,2.0,,,,,37.0,15.0,0.4,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/timmy-chang-1.html,Career,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.0,2436.0,57.0,17072.0,7.0,6.5,117.0,80.0,125.1,151.0,-162.0,-1.1,6.0,,,,,151.0,-162.0,-1.1,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-clarett-1.html,*2002,Ohio State,Big Ten,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1237.0,5.6,16.0,12.0,104.0,8.7,2.0,234.0,1341.0,5.7,18.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-clarett-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1237.0,5.6,16.0,12.0,104.0,8.7,2.0,234.0,1341.0,5.7,18.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-clayton-1.html,2001,Oklahoma,Big 12,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,45.0,519.0,11.5,3.0,45.0,519.0,11.5,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-clayton-1.html,*2002,Oklahoma,Big 12,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,26.0,416.0,16.0,5.0,27.0,425.0,15.7,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-clayton-1.html,*2003,Oklahoma,Big 12,JR,WR,14.0,,,,,,,,,,,,,,,,,,,3.0,53.0,17.7,0.0,,,,,,,,,,9.0,62.0,6.9,0.0,83.0,1425.0,17.2,15.0,92.0,1487.0,16.2,15.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-clayton-1.html,*2004,Oklahoma,Big 12,SR,WR,13.0,,,,,,,,,,,,,,,7.0,101.0,14.4,1.0,3.0,67.0,22.3,0.0,,,,,,,,,,4.0,11.0,2.8,0.0,66.0,876.0,13.3,8.0,70.0,887.0,12.7,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-clayton-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,7.0,101.0,14.4,1.0,6.0,120.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,82.0,5.9,0.0,220.0,3236.0,14.7,31.0,234.0,3318.0,14.2,31.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandra-cobb-1.html,*2003,Michigan State,Big Ten,JR,RB,12.0,,,,,,,,,,,,,,,,,,,28.0,763.0,27.3,3.0,,,,,,,,,,38.0,172.0,4.5,0.0,8.0,79.0,9.9,0.0,46.0,251.0,5.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandra-cobb-1.html,2004,Michigan State,Big Ten,SR,RB,12.0,,,,,,,,,,,,,,,,,,,36.0,869.0,24.1,1.0,,,,,,,,,,96.0,728.0,7.6,4.0,7.0,10.0,1.4,0.0,103.0,738.0,7.2,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandra-cobb-1.html,Career,Michigan State,,,,,,,,,,,,,,,,,,,,,,,64.0,1632.0,25.5,4.0,,,,,,,,,,134.0,900.0,6.7,4.0,15.0,89.0,5.9,0.0,149.0,989.0,6.6,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-cody-1.html,*2001,USC,Pac-10,FR,DL,12.0,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-cody-1.html,*2004,USC,Pac-10,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-cody-1.html,Career,USC,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-cole-1.html,*2004,Cincinnati,CUSA,SR,DL,12.0,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-cole-1.html,Career,Cincinnati,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-coleman-1.html,2004,Clemson,ACC,SR,DL,11.0,,,,,,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-coleman-1.html,Career,Clemson,,,,,,,,,,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-collins-1.html,*2004,Notre Dame,Ind,SR,TE,12.0,,,,,,,,,,,,,,,1.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,6.0,67.0,11.2,0.0,6.0,67.0,11.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerome-collins-1.html,Career,Notre Dame,,,,,,,,,,,,,,,,,,,1.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,6.0,67.0,11.2,0.0,6.0,67.0,11.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dustin-colquitt-1.html,2001,Tennessee,SEC,FR,P,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,2020.0,39.6,,,,,,,
https://www.sports-reference.com/cfb/players/dustin-colquitt-1.html,*2002,Tennessee,SEC,SO,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,2833.0,43.6,,,,,,,
https://www.sports-reference.com/cfb/players/dustin-colquitt-1.html,*2003,Tennessee,SEC,JR,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,3081.0,45.3,,,,,,,
https://www.sports-reference.com/cfb/players/dustin-colquitt-1.html,*2004,Tennessee,SEC,SR,P,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,19.0,19.0,19.0,0.0,0.0,259.6,,,,,,,,,,,,,56.0,2282.0,40.8,,,,,,,
https://www.sports-reference.com/cfb/players/dustin-colquitt-1.html,Career,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,19.0,19.0,19.0,0.0,0.0,259.6,,,,,,,,,,,,,240.0,10216.0,42.6,,,,,,,
https://www.sports-reference.com/cfb/players/sean-considine-1.html,*2002,Iowa,Big Ten,SO,DB,13.0,,,,,,,,,,,,,,,2.0,36.0,18.0,0.0,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-considine-1.html,*2003,Iowa,Big Ten,JR,DB,13.0,,,,,,3.0,44.0,14.7,0.0,,,18.0,1.0,,2.0,37.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-considine-1.html,*2004,Iowa,Big Ten,SR,DB,10.0,,,,,,3.0,62.0,20.7,0.0,,,,,,0.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-considine-1.html,Career,Iowa,,,,,,,,,,6.0,106.0,17.7,0.0,,,18.0,1.0,,4.0,80.0,20.0,1.0,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonas-crafts-1.html,2001,UTEP,WAC,,TE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,77.0,7.7,0.0,10.0,77.0,7.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonas-crafts-1.html,2002,UTEP,WAC,,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,231.0,12.2,0.0,19.0,231.0,12.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonas-crafts-1.html,2003,UTEP,WAC,JR,TE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,256.0,10.7,0.0,24.0,256.0,10.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonas-crafts-1.html,*2004,UTEP,WAC,SR,TE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,217.0,11.4,3.0,19.0,217.0,11.4,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonas-crafts-1.html,Career,UTEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,781.0,10.8,3.0,72.0,781.0,10.8,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/channing-crowder-1.html,*2004,Florida,SEC,SO,LB,9.0,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/channing-crowder-1.html,Career,Florida,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/airese-currie-1.html,2001,Clemson,ACC,FR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-4.0,-1.0,0.0,17.0,315.0,18.5,1.0,21.0,311.0,14.8,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/airese-currie-1.html,*2002,Clemson,ACC,SO,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,6.7,0.0,16.0,282.0,17.6,3.0,19.0,302.0,15.9,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/airese-currie-1.html,*2003,Clemson,ACC,JR,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,43.0,560.0,13.0,4.0,44.0,562.0,12.8,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/airese-currie-1.html,2004,Clemson,ACC,SR,WR,11.0,,,,,,,,,,,,,,,,,,,8.0,212.0,26.5,0.0,,,,,,,,,,6.0,8.0,1.3,0.0,61.0,868.0,14.2,2.0,67.0,876.0,13.1,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/airese-currie-1.html,Career,Clemson,,,,,,,,,,,,,,,,,,,,,,,8.0,212.0,26.5,0.0,,,,,,,,,,14.0,26.0,1.9,0.0,137.0,2025.0,14.8,10.0,151.0,2051.0,13.6,10.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/markus-curry-1.html,2001,Michigan,Big Ten,FR,DB,6.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/markus-curry-1.html,*2002,Michigan,Big Ten,SO,DB,12.0,,,,,,2.0,0.0,0.0,0.0,,,,,,12.0,77.0,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/markus-curry-1.html,*2003,Michigan,Big Ten,JR,DB,13.0,,,,,,2.0,0.0,0.0,0.0,,,2.0,1.0,,4.0,36.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/markus-curry-1.html,*2004,Michigan,Big Ten,SR,DB,11.0,,,,,,3.0,51.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/markus-curry-1.html,Career,Michigan,,,,,,,,,,7.0,51.0,7.3,0.0,,,2.0,1.0,,17.0,113.0,6.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-daniels-1.html,*2003,LSU,SEC,JR,DB,14.0,,,,,,2.0,48.0,24.0,1.0,,,,,,2.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-daniels-1.html,*2004,LSU,SEC,SR,DB,12.0,,,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-daniels-1.html,Career,LSU,,,,,,,,,,2.0,49.0,24.5,2.0,,,,,,2.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-davis-1.html,*2002,Georgia,SEC,FR,DB,14.0,,,,,,1.0,11.0,11.0,0.0,,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-davis-1.html,*2003,Georgia,SEC,SO,LB,14.0,,,,,,1.0,34.0,34.0,0.0,,,,,,0.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-davis-1.html,*2004,Georgia,SEC,JR,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-davis-1.html,Career,Georgia,,,,,,,,,,3.0,45.0,15.0,0.0,,,,,,1.0,25.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-davis-1.html,2001,Marshall,MAC,SO,WR,12.0,,,,,,,,,,,,,,,20.0,132.0,6.6,0.0,6.0,84.0,14.0,0.0,,,,,,,,,,2.0,21.0,10.5,0.0,79.0,961.0,12.2,5.0,81.0,982.0,12.1,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-davis-1.html,*2002,Marshall,MAC,SO,WR,13.0,,,,,,,,,,,,,,,14.0,93.0,6.6,0.0,1.0,15.0,15.0,0.0,,,,,,,,,,8.0,5.0,0.6,1.0,75.0,1191.0,15.9,5.0,83.0,1196.0,14.4,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-davis-1.html,2003,Marshall,MAC,JR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,33.0,4.1,1.0,66.0,823.0,12.5,6.0,74.0,856.0,11.6,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-davis-1.html,*2004,Marshall,MAC,SR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1.8,0.0,86.0,914.0,10.6,7.0,90.0,921.0,10.2,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-davis-1.html,Career,Marshall,,,,,,,,,,,,,,,,,,,34.0,225.0,6.6,0.0,7.0,99.0,14.1,0.0,,,,,,,,,,22.0,66.0,3.0,2.0,306.0,3889.0,12.7,23.0,328.0,3955.0,12.1,25.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jim-davis-1.html,2001,Virginia Tech,Big East,SO,DL,11.0,,,,,,1.0,27.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jim-davis-1.html,Career,Virginia Tech,,,,,,,,,,1.0,27.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chauncey-davis-1.html,*2003,Florida State,ACC,JR,DL,13.0,,,,,,,,,,,,,,,1.0,31.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chauncey-davis-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,1.0,31.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-davis-3.html,2001,Wisconsin,Big Ten,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,1466.0,5.0,11.0,,,,,291.0,1466.0,5.0,11.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-davis-3.html,*2002,Wisconsin,Big Ten,SO,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,1555.0,5.2,13.0,6.0,48.0,8.0,0.0,306.0,1603.0,5.2,13.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-davis-3.html,*2003,Wisconsin,Big Ten,JR,RB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,682.0,5.9,7.0,3.0,54.0,18.0,0.0,119.0,736.0,6.2,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-davis-3.html,*2004,Wisconsin,Big Ten,SR,RB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,973.0,4.8,11.0,13.0,96.0,7.4,0.0,214.0,1069.0,5.0,11.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-davis-3.html,Career,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0,4676.0,5.1,42.0,22.0,198.0,9.0,0.0,930.0,4874.0,5.2,42.0,,,,,,,,,,
