NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,2017,Western Michigan,MAC,SO,RB,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,49.0,394.0,8.0,3.0,7.0,54.0,7.7,0.0,56.0,448.0,8.0,3.0,1.0,18.0,18.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,*2018,Western Michigan,MAC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,205.0,1228.0,6.0,6.0,30.0,185.0,6.2,1.0,235.0,1413.0,6.0,7.0,14.0,255.0,18.2,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,*2019,Western Michigan,MAC,SR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,266.0,1472.0,5.5,23.0,15.0,55.0,3.7,0.0,281.0,1527.0,5.4,23.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,Career,Western Michigan,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,617.0,3720.0,6.0,35.0,57.0,370.0,6.5,1.0,674.0,4090.0,6.1,36.0,19.0,358.0,18.8,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eno-benjamin-1.html,*2017,Arizona State,Pac-12,FR,RB,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,23.0,142.0,6.2,1.0,5.0,15.0,3.0,0.0,28.0,157.0,5.6,1.0,6.0,119.0,19.8,0.0,1.0,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eno-benjamin-1.html,*2018,Arizona State,Pac-12,SO,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,300.0,1642.0,5.5,16.0,35.0,263.0,7.5,2.0,335.0,1905.0,5.7,18.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eno-benjamin-1.html,*2019,Arizona State,Pac-12,JR,RB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,253.0,1083.0,4.3,10.0,42.0,347.0,8.3,2.0,295.0,1430.0,4.8,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eno-benjamin-1.html,Career,Arizona State,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,576.0,2867.0,5.0,27.0,82.0,625.0,7.6,4.0,658.0,3492.0,5.3,31.0,6.0,119.0,19.8,0.0,1.0,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,*2015,Brigham Young,Ind,FR,RB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,52.0,334.0,6.4,7.0,17.0,156.0,9.2,2.0,69.0,490.0,7.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,*2016,Brigham Young,Ind,SO,LB,12.0,47.0,32.0,79.0,5.5,2.0,3.0,39.0,13.0,0.0,3.0,1.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,*2019,Utah,Pac-12,SR,LB,14.0,45.0,40.0,85.0,7.5,0.0,2.0,80.0,40.0,1.0,1.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,Career,Overall,,,,,92.0,72.0,164.0,13.0,2.0,5.0,119.0,23.8,1.0,4.0,1.0,,,2.0,52.0,334.0,6.4,7.0,17.0,156.0,9.2,2.0,69.0,490.0,7.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,,Brigham Young,,,,,47.0,32.0,79.0,5.5,2.0,3.0,39.0,13.0,0.0,3.0,1.0,,,1.0,52.0,334.0,6.4,7.0,17.0,156.0,9.2,2.0,69.0,490.0,7.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/francis-bernard-1.html,,Utah,,,,,45.0,40.0,85.0,7.5,0.0,2.0,80.0,40.0,1.0,1.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-biadasz-1.html,*2018,Wisconsin,Big Ten,SO,OL,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-biadasz-1.html,*2019,Wisconsin,Big Ten,JR,OL,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-biadasz-1.html,Career,Wisconsin,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bituli-1.html,*2016,Tennessee,SEC,FR,LB,4.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bituli-1.html,2017,Tennessee,SEC,SO,LB,12.0,42.0,48.0,90.0,3.0,0.0,1.0,97.0,97.0,1.0,2.0,0.0,,,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bituli-1.html,2018,Tennessee,SEC,JR,LB,12.0,39.0,40.0,79.0,7.0,1.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bituli-1.html,*2019,Tennessee,SEC,SR,LB,10.0,42.0,27.0,69.0,4.5,3.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,29.0,29.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bituli-1.html,Career,Tennessee,,,,,130.0,117.0,247.0,14.5,4.0,1.0,97.0,97.0,1.0,5.0,1.0,,,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,29.0,29.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ross-blacklock-1.html,*2017,Texas Christian,Big 12,FR,DT,12.0,14.0,13.0,27.0,6.5,2.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ross-blacklock-1.html,2019,Texas Christian,Big 12,JR,DT,12.0,25.0,15.0,40.0,9.0,3.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ross-blacklock-1.html,Career,Texas Christian,,,,,39.0,28.0,67.0,15.5,5.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,*2016,Utah,Pac-12,FR,DB,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,2.0,26.0,13.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,*2017,Utah,Pac-12,SO,DB,13.0,38.0,10.0,48.0,0.5,0.0,4.0,41.0,10.3,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,1.0,16.0,16.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,*2018,Utah,Pac-12,JR,DB,14.0,38.0,10.0,48.0,4.0,0.0,1.0,27.0,27.0,1.0,10.0,0.0,,,0.0,,,,,,,,,,,,,1.0,24.0,24.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,*2019,Utah,Pac-12,SR,DB,12.0,41.0,19.0,60.0,4.0,1.5,4.0,39.0,9.8,1.0,4.0,0.0,,,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,35.0,35.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,Career,Utah,,,,,118.0,40.0,158.0,8.5,1.5,9.0,107.0,11.9,2.0,20.0,0.0,,,2.0,,,,,,,,,,,,,4.0,66.0,16.5,0.0,1.0,35.0,35.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,*2015,Georgia,SEC,FR,K,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,*2016,Georgia,SEC,FR,PK,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,26.0,26.0,100.0,14.0,18.0,77.8,68.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,*2017,Georgia,SEC,SO,PK,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,63.0,63.0,100.0,20.0,23.0,87.0,123.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,*2018,Georgia,SEC,JR,PK,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,100.0,19.0,23.0,82.6,122.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,*2019,Georgia,SEC,SR,PK,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,46.0,46.0,100.0,27.0,33.0,81.8,127.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,Career,Georgia,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100.0,80.0,97.0,82.5,440.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/lynn-bowden-jr-1.html,*2017,Kentucky,SEC,FR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,12.0,37.0,3.1,0.0,17.0,210.0,12.4,0.0,29.0,247.0,8.5,0.0,37.0,869.0,23.5,0.0,0.0,0.0,,0.0,3.0,4.0,75.0,92.0,23.0,11.8,0.0,1.0,218.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lynn-bowden-jr-1.html,*2018,Kentucky,SEC,SO,WR,13.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,9.0,25.0,2.8,0.0,67.0,745.0,11.1,5.0,76.0,770.0,10.1,5.0,25.0,539.0,21.6,0.0,5.0,146.0,29.2,2.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lynn-bowden-jr-1.html,*2019,Kentucky,SEC,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,185.0,1468.0,7.9,13.0,30.0,348.0,11.6,1.0,215.0,1816.0,8.4,14.0,9.0,220.0,24.4,0.0,4.0,53.0,13.3,0.0,35.0,74.0,47.3,403.0,5.4,4.4,3.0,3.0,98.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lynn-bowden-jr-1.html,Career,Kentucky,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,206.0,1530.0,7.4,13.0,114.0,1303.0,11.4,6.0,320.0,2833.0,8.9,19.0,71.0,1628.0,22.9,0.0,9.0,199.0,22.1,2.0,38.0,79.0,48.1,495.0,6.3,4.2,3.0,5.0,100.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-bradley-1.html,*2016,Temple,American,FR,LB,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-bradley-1.html,*2017,Temple,American,SO,LB,13.0,51.0,34.0,85.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,2.0,7.0,3.5,0.0,0.0,0.0,,0.0,2.0,7.0,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-bradley-1.html,*2018,Temple,American,JR,LB,12.0,51.0,27.0,78.0,4.0,1.0,2.0,94.0,47.0,1.0,1.0,0.0,,,0.0,3.0,27.0,9.0,0.0,0.0,0.0,,0.0,3.0,27.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-bradley-1.html,*2019,Temple,American,SR,LB,13.0,61.0,25.0,86.0,8.0,0.0,0.0,0.0,,0.0,3.0,1.0,,,1.0,4.0,12.0,3.0,0.0,0.0,0.0,,0.0,4.0,12.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaun-bradley-1.html,Career,Temple,,,,,167.0,88.0,255.0,22.0,2.0,3.0,94.0,31.3,1.0,5.0,1.0,,,3.0,9.0,46.0,5.1,0.0,0.0,0.0,,0.0,9.0,46.0,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,*2015,Oregon,Pac-12,FR,TE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,2016,Oregon,Pac-12,FR,TE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,123.0,20.5,0.0,6.0,123.0,20.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,*2017,Oregon,Pac-12,SO,TE,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,18.0,320.0,17.8,5.0,18.0,320.0,17.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,*2018,Oregon,Pac-12,JR,TE,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,24.0,377.0,15.7,2.0,24.0,377.0,15.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,*2019,Oregon,Pac-12,SR,TE,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,26.0,405.0,15.6,6.0,26.0,405.0,15.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-breeland-1.html,Career,Oregon,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,74.0,1225.0,16.6,13.0,74.0,1225.0,16.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordyn-brooks-1.html,2016,Texas Tech,Big 12,FR,LB,12.0,61.0,24.0,85.0,5.0,1.0,0.0,0.0,,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordyn-brooks-1.html,*2017,Texas Tech,Big 12,SO,LB,12.0,50.0,39.0,89.0,0.5,0.0,1.0,2.0,2.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordyn-brooks-1.html,2018,Texas Tech,Big 12,JR,LB,11.0,47.0,31.0,78.0,6.5,2.5,1.0,3.0,3.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordyn-brooks-1.html,2019,Texas Tech,Big 12,SR,LB,11.0,66.0,42.0,108.0,20.0,3.0,0.0,0.0,,0.0,0.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordyn-brooks-1.html,Career,Texas Tech,,,,,224.0,136.0,360.0,32.0,6.5,2.0,5.0,2.5,0.0,6.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-brown-1.html,*2016,Penn State,Big Ten,FR,LB,8.0,14.0,19.0,33.0,1.5,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-brown-1.html,*2017,Penn State,Big Ten,SO,LB,12.0,16.0,14.0,30.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-brown-1.html,*2018,Penn State,Big Ten,JR,LB,13.0,41.0,22.0,63.0,6.5,2.0,0.0,0.0,,0.0,6.0,0.0,,,3.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-brown-1.html,*2019,Penn State,Big Ten,SR,LB,13.0,29.0,43.0,72.0,5.5,2.0,0.0,0.0,,0.0,4.0,2.0,,,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-brown-1.html,Career,Penn State,,,,,100.0,98.0,198.0,14.5,4.5,0.0,0.0,,0.0,11.0,2.0,,,4.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-brown-6.html,*2016,Auburn,SEC,FR,DL,8.0,3.0,8.0,11.0,1.5,1.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-brown-6.html,*2017,Auburn,SEC,SO,DL,13.0,28.0,29.0,57.0,9.5,3.0,0.0,0.0,,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-brown-6.html,*2018,Auburn,SEC,JR,DL,13.0,26.0,22.0,48.0,10.5,4.5,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-brown-6.html,*2019,Auburn,SEC,SR,DT,12.0,32.0,22.0,54.0,11.5,4.0,0.0,0.0,,0.0,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-brown-6.html,Career,Auburn,,,,,89.0,81.0,170.0,33.0,12.5,0.0,0.0,,0.0,8.0,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,*2015,Texas Tech,Big 12,FR,WR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,14.0,250.0,17.9,1.0,14.0,250.0,17.9,1.0,1.0,15.0,15.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,2016,Texas Tech,Big 12,SO,WR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,13.0,128.0,9.8,0.0,13.0,128.0,9.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,2018,Colorado,Pac-12,JR,WR,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,32.0,333.0,10.4,1.0,32.0,333.0,10.4,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,2019,Colorado,Pac-12,SR,WR,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,6.0,33.0,5.5,1.0,56.0,707.0,12.6,5.0,62.0,740.0,11.9,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,Career,Overall,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,6.0,33.0,5.5,1.0,115.0,1418.0,12.3,7.0,121.0,1451.0,12.0,8.0,1.0,15.0,15.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,,Texas Tech,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,27.0,378.0,14.0,1.0,27.0,378.0,14.0,1.0,1.0,15.0,15.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-brown-9.html,,Colorado,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,6.0,33.0,5.5,1.0,88.0,1040.0,11.8,6.0,94.0,1073.0,11.4,7.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,2016,Florida Atlantic,CUSA,FR,TE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,63.0,10.5,0.0,6.0,63.0,10.5,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,*2017,Florida Atlantic,CUSA,SO,TE,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,32.0,408.0,12.8,5.0,32.0,408.0,12.8,5.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,2018,Florida Atlantic,CUSA,JR,TE,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,2.0,2.0,0.0,45.0,662.0,14.7,4.0,46.0,664.0,14.4,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,*2019,Florida Atlantic,CUSA,SR,TE,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,65.0,1004.0,15.4,7.0,65.0,1004.0,15.4,7.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,Career,Florida Atlantic,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,2.0,2.0,0.0,148.0,2137.0,14.4,16.0,149.0,2139.0,14.4,16.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
