NCAA_Link,Year,School,Conf,Class,Pos,G,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF
https://www.sports-reference.com/cfb/players/najeh-davenport-1.html,1998,Miami (FL),Big East,,RB,11.0,,,,,,,,,,,55.0,387.0,7.0,6.0,5.0,41.0,8.2,0.0,60.0,428.0,7.1,6.0,12.0,319.0,26.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/najeh-davenport-1.html,1999,Miami (FL),Big East,,RB,1.0,,,,,,,,,,,13.0,81.0,6.2,0.0,1.0,1.0,1.0,0.0,14.0,82.0,5.9,0.0,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/najeh-davenport-1.html,2000,Miami (FL),Big East,JR,RB,10.0,,,,,,,,,,,65.0,308.0,4.7,4.0,15.0,149.0,9.9,1.0,80.0,457.0,5.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/najeh-davenport-1.html,2001,Miami (FL),Big East,SR,RB,11.0,,,,,,,,,,,23.0,54.0,2.3,3.0,14.0,190.0,13.6,2.0,37.0,244.0,6.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/najeh-davenport-1.html,Career,Miami (FL),,,,,,,,,,,,,,,156.0,830.0,5.3,13.0,35.0,381.0,10.9,3.0,191.0,1211.0,6.3,16.0,14.0,346.0,24.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rohan-davey-1.html,1998,LSU,SEC,,QB,2.0,,,,,,,,,,,1.0,-3.0,-3.0,0.0,,,,,1.0,-3.0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rohan-davey-1.html,1999,LSU,SEC,,QB,7.0,,,,,,,,,,,19.0,27.0,1.4,0.0,,,,,19.0,27.0,1.4,0.0,,,,,,,,,31.0,52.0,59.6,491.0,9.4,7.5,4.0,4.0,148.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rohan-davey-1.html,2000,LSU,SEC,JR,QB,4.0,,,,,,,,,,,8.0,49.0,6.1,0.0,,,,,8.0,49.0,6.1,0.0,,,,,,,,,38.0,59.0,64.4,577.0,9.8,11.4,7.0,1.0,182.3,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rohan-davey-1.html,2001,LSU,SEC,SR,QB,12.0,,,,,,,,,,,38.0,4.0,0.1,0.0,1.0,-2.0,-2.0,0.0,39.0,2.0,0.1,0.0,,,,,,,,,217.0,367.0,59.1,3347.0,9.1,8.9,18.0,10.0,146.5,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rohan-davey-1.html,Career,LSU,,,,,,,,,,,,,,,66.0,77.0,1.2,0.0,1.0,-2.0,-2.0,0.0,67.0,75.0,1.1,0.0,,,,,,,,,286.0,478.0,59.8,4415.0,9.2,9.0,29.0,15.0,151.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-davis-1.html,1998,Virginia Tech,Big East,,WR,8.0,,,,,,,,,,,,,,,5.0,83.0,16.6,0.0,5.0,83.0,16.6,0.0,,,,,1.0,36.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-davis-1.html,*1999,Virginia Tech,Big East,,WR,12.0,,,,,,,,,,,4.0,88.0,22.0,3.0,42.0,1070.0,25.5,10.0,46.0,1158.0,25.2,13.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-davis-1.html,2000,Virginia Tech,Big East,JR,WR,9.0,,,,,,,,,,,3.0,51.0,17.0,1.0,24.0,318.0,13.3,2.0,27.0,369.0,13.7,3.0,,,,,18.0,396.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-davis-1.html,2001,Virginia Tech,Big East,SR,WR,11.0,,,,,,,,,,,5.0,-2.0,-0.4,0.0,39.0,623.0,16.0,7.0,44.0,621.0,14.1,7.0,,,,,35.0,437.0,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-davis-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,12.0,137.0,11.4,4.0,110.0,2094.0,19.0,19.0,122.0,2231.0,18.3,23.0,,,,,55.0,872.0,15.9,4.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andra-davis-1.html,2001,Florida,SEC,SR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,25.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/andra-davis-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,25.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/dan-dawson-1.html,1998,Rice,WAC,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/dan-dawson-1.html,1999,Rice,WAC,,LB,9.0,,,,,,,,,,,,,,,,,,,,,,,4.0,74.0,18.5,0.0,,,,,,,,,,,,,,,,,,,2.0,30.0,15.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/dan-dawson-1.html,2000,Rice,WAC,JR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,206.0,29.4,1.0,,,,,
https://www.sports-reference.com/cfb/players/dan-dawson-1.html,2001,Rice,WAC,SR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,58.0,5.3,0.0,,,,,,,,,,,,,,,3.0,116.0,38.7,2.0,,,,,
https://www.sports-reference.com/cfb/players/dan-dawson-1.html,Career,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,74.0,14.8,0.0,11.0,58.0,5.3,0.0,,,,,,,,,,,,,,,13.0,352.0,27.1,4.0,,,,,
https://www.sports-reference.com/cfb/players/ryan-denney-1.html,2001,Brigham Young,MWC,SR,DL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,0.0,1.0,
https://www.sports-reference.com/cfb/players/ryan-denney-1.html,Career,Brigham Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,0.0,1.0,
https://www.sports-reference.com/cfb/players/kori-dickerson-1.html,*2001,USC,Pac-10,SR,TE,12.0,,,,,,,,,,,1.0,2.0,2.0,0.0,25.0,334.0,13.4,2.0,26.0,336.0,12.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kori-dickerson-1.html,Career,USC,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,25.0,334.0,13.4,2.0,26.0,336.0,12.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doman-1.html,1998,Brigham Young,WAC,,QB,4.0,,,,,,,,,,,5.0,9.0,1.8,0.0,1.0,7.0,7.0,0.0,6.0,16.0,2.7,0.0,,,,,,,,,1.0,2.0,50.0,30.0,15.0,-7.5,0.0,1.0,76.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doman-1.html,1999,Brigham Young,MWC,,QB,10.0,,,,,,,,,,,5.0,32.0,6.4,0.0,9.0,83.0,9.2,0.0,14.0,115.0,8.2,0.0,,,,,,,,,0.0,2.0,0.0,0.0,0.0,-22.5,0.0,1.0,-100.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doman-1.html,2000,Brigham Young,MWC,JR,QB,5.0,,,,,,,,,,,33.0,129.0,3.9,3.0,,,,,33.0,129.0,3.9,3.0,,,,,,,,,51.0,92.0,55.4,782.0,8.5,7.0,2.0,4.0,125.3,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doman-1.html,2001,Brigham Young,MWC,SR,QB,13.0,,,,,,,,,,,141.0,503.0,3.6,8.0,1.0,17.0,17.0,0.0,142.0,520.0,3.7,8.0,,,,,,,,,261.0,408.0,64.0,3542.0,8.7,9.4,33.0,8.0,159.7,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doman-1.html,Career,Brigham Young,,,,,,,,,,,,,,,184.0,673.0,3.7,11.0,11.0,107.0,9.7,0.0,195.0,780.0,4.0,11.0,,,,,,,,,313.0,504.0,62.1,4354.0,8.6,8.8,35.0,14.0,152.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-dorsch-1.html,*1998,Purdue,Big Ten,,K,13.0,,,,48.0,50.0,96.0,16.0,22.0,72.7,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-dorsch-1.html,*1999,Purdue,Big Ten,,K,12.0,,,,38.0,39.0,97.4,18.0,31.0,58.1,92.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,4.0,4.0,24.0,1.0,0.0,463.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-dorsch-1.html,*2000,Purdue,Big Ten,JR,K,12.0,13.0,652.0,50.2,45.0,47.0,95.7,12.0,17.0,70.6,81.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-dorsch-1.html,*2001,Purdue,Big Ten,SR,K,12.0,53.0,2547.0,48.1,20.0,25.0,80.0,22.0,27.0,81.5,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-dorsch-1.html,Career,Purdue,,,,,66.0,3199.0,48.5,151.0,161.0,93.8,68.0,97.0,70.1,355.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,50.0,4.0,2.0,12.0,1.0,0.0,231.8,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-duckett-1.html,*1999,Michigan State,Big Ten,,RB,12.0,,,,,,,,,,,118.0,606.0,5.1,10.0,2.0,32.0,16.0,0.0,120.0,638.0,5.3,10.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-duckett-1.html,2000,Michigan State,Big Ten,SO,RB,11.0,,,,,,,,,,,240.0,1353.0,5.6,7.0,8.0,39.0,4.9,0.0,248.0,1392.0,5.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-duckett-1.html,*2001,Michigan State,Big Ten,JR,RB,12.0,,,,,,,,,,,263.0,1420.0,5.4,12.0,12.0,80.0,6.7,1.0,275.0,1500.0,5.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-duckett-1.html,Career,Michigan State,,,,,,,,,,,,,,,621.0,3379.0,5.4,29.0,22.0,151.0,6.9,1.0,643.0,3530.0,5.5,30.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-duncan-1.html,1999,Oklahoma,Big 12,,K,11.0,,,,49.0,51.0,96.1,11.0,16.0,68.8,82.0,,,,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-duncan-1.html,*2000,Oklahoma,Big 12,JR,K,13.0,1.0,32.0,32.0,60.0,61.0,98.4,15.0,24.0,62.5,105.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-duncan-1.html,2001,Oklahoma,Big 12,SR,K,12.0,4.0,121.0,30.3,45.0,47.0,95.7,20.0,28.0,71.4,105.0,1.0,10.0,10.0,1.0,,,,,1.0,10.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-duncan-1.html,Career,Oklahoma,,,,,5.0,153.0,30.6,154.0,159.0,96.9,46.0,68.0,67.6,292.0,1.0,10.0,10.0,1.0,1.0,4.0,4.0,1.0,2.0,14.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-easy-1.html,1998,Penn State,Big Ten,,RB,9.0,,,,,,,,,,,39.0,141.0,3.6,2.0,2.0,10.0,5.0,0.0,41.0,151.0,3.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-easy-1.html,1999,Penn State,Big Ten,,RB,10.0,,,,,,,,,,,27.0,146.0,5.4,2.0,1.0,17.0,17.0,0.0,28.0,163.0,5.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-easy-1.html,2000,Penn State,Big Ten,JR,RB,11.0,,,,,,,,,,,44.0,176.0,4.0,0.0,14.0,153.0,10.9,1.0,58.0,329.0,5.7,1.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-easy-1.html,2001,Penn State,Big Ten,,RB,11.0,,,,,,,,,,,45.0,196.0,4.4,1.0,9.0,70.0,7.8,0.0,54.0,266.0,4.9,1.0,,,,,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-easy-1.html,Career,Penn State,,,,,,,,,,,,,,,155.0,659.0,4.3,5.0,26.0,250.0,9.6,1.0,181.0,909.0,5.0,6.0,,,,,2.0,13.0,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-echols-1.html,*1998,Wisconsin,Big Ten,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/mike-echols-1.html,1999,Wisconsin,Big Ten,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/mike-echols-1.html,2000,Wisconsin,Big Ten,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,110.0,22.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/mike-echols-1.html,2001,Wisconsin,Big Ten,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/mike-echols-1.html,Career,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,111.0,9.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/kalimba-edwards-1.html,*2000,South Carolina,SEC,JR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,81.0,81.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/kalimba-edwards-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,81.0,81.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,1998,Indiana,Big Ten,,QB,11.0,1.0,31.0,31.0,,,,,,,,227.0,873.0,3.8,10.0,2.0,54.0,27.0,1.0,229.0,927.0,4.0,11.0,,,,,,,,,127.0,273.0,46.5,1745.0,6.4,5.0,6.0,11.0,99.4,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,1999,Indiana,Big Ten,,QB,11.0,3.0,117.0,39.0,,,,,,,,224.0,788.0,3.5,13.0,1.0,6.0,6.0,0.0,225.0,794.0,3.5,13.0,,,,,,,,,150.0,279.0,53.8,2277.0,8.2,8.3,17.0,7.0,137.4,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,2000,Indiana,Big Ten,SR,QB,11.0,5.0,181.0,36.2,,,,,,,,218.0,1270.0,5.8,13.0,,,,,218.0,1270.0,5.8,13.0,,,,,,,,,133.0,277.0,48.0,1783.0,6.4,4.9,10.0,14.0,103.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,2001,Indiana,Big Ten,SR,QB,11.0,8.0,240.0,30.0,,,,,,,,188.0,964.0,5.1,8.0,4.0,30.0,7.5,0.0,192.0,994.0,5.2,8.0,,,,,16.0,149.0,9.3,0.0,118.0,231.0,51.1,1664.0,7.2,7.0,9.0,5.0,120.1,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,Career,Indiana,,,,,17.0,569.0,33.5,,,,,,,,857.0,3895.0,4.5,44.0,7.0,90.0,12.9,1.0,864.0,3985.0,4.6,45.0,,,,,16.0,149.0,9.3,0.0,528.0,1060.0,49.8,7469.0,7.0,6.3,42.0,37.0,115.1,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-ena-1.html,1998,Brigham Young,WAC,,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/justin-ena-1.html,2001,Brigham Young,MWC,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/justin-ena-1.html,Career,Brigham Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,8.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/rj-english-1.html,1998,Pitt,Big East,,WR,10.0,,,,,,,,,,,,,,,12.0,137.0,11.4,2.0,12.0,137.0,11.4,2.0,2.0,33.0,16.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rj-english-1.html,1999,Pitt,Big East,,KR,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rj-english-1.html,2000,Pitt,Big East,JR,WR,8.0,,,,,,,,,,,,,,,15.0,326.0,21.7,3.0,15.0,326.0,21.7,3.0,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rj-english-1.html,2001,Pitt,Big East,SR,WR,11.0,,,,,,,,,,,,,,,41.0,760.0,18.5,6.0,41.0,760.0,18.5,6.0,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rj-english-1.html,Career,Pitt,,,,,,,,,,,,,,,,,,,68.0,1223.0,18.0,11.0,68.0,1223.0,18.0,11.0,7.0,100.0,14.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hayden-epstein-1.html,1998,Michigan,Big Ten,,K,10.0,4.0,161.0,40.3,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hayden-epstein-1.html,1999,Michigan,Big Ten,,K,11.0,24.0,935.0,39.0,16.0,17.0,94.1,5.0,7.0,71.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hayden-epstein-1.html,2000,Michigan,Big Ten,JR,K,11.0,51.0,2050.0,40.2,22.0,24.0,91.7,7.0,12.0,58.3,43.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,6.0,6.0,6.0,0.0,0.0,150.4,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hayden-epstein-1.html,2001,Michigan,Big Ten,SR,K,11.0,64.0,2513.0,39.3,35.0,35.0,100.0,12.0,19.0,63.2,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hayden-epstein-1.html,Career,Michigan,,,,,143.0,5659.0,39.6,74.0,77.0,96.1,24.0,38.0,63.2,145.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,6.0,6.0,6.0,0.0,0.0,150.4,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-faggins-1.html,2001,Kansas State,Big 12,SR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,89.0,17.8,0.0,,,,,
https://www.sports-reference.com/cfb/players/demarcus-faggins-1.html,Career,Kansas State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,89.0,17.8,0.0,,,,,
https://www.sports-reference.com/cfb/players/randy-fasani-1.html,1998,Stanford,Pac-10,,QB,10.0,,,,,,,,,,,9.0,9.0,1.0,3.0,2.0,48.0,24.0,0.0,11.0,57.0,5.2,3.0,,,,,,,,,8.0,16.0,50.0,81.0,5.1,3.5,1.0,1.0,100.7,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/randy-fasani-1.html,1999,Stanford,Pac-10,,QB,10.0,,,,,,,,,,,4.0,11.0,2.8,0.0,,,,,4.0,11.0,2.8,0.0,,,,,,,,,1.0,6.0,16.7,13.0,2.2,2.2,0.0,0.0,34.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/randy-fasani-1.html,2000,Stanford,Pac-10,SR,QB,8.0,,,,,,,,,,,55.0,123.0,2.2,2.0,,,,,55.0,123.0,2.2,2.0,,,,,,,,,93.0,180.0,51.7,1400.0,7.8,7.5,11.0,6.0,130.5,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/randy-fasani-1.html,2001,Stanford,Pac-10,SR,QB,8.0,,,,,,,,,,,59.0,174.0,2.9,1.0,,,,,59.0,174.0,2.9,1.0,,,,,,,,,86.0,167.0,51.5,1479.0,8.9,9.3,13.0,4.0,146.8,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/randy-fasani-1.html,Career,Stanford,,,,,,,,,,,,,,,127.0,317.0,2.5,6.0,2.0,48.0,24.0,0.0,129.0,365.0,2.8,6.0,,,,,,,,,188.0,369.0,50.9,2973.0,8.1,8.1,25.0,11.0,135.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-ferguson-1.html,1998,Oklahoma,Big 12,,K,11.0,61.0,2529.0,41.5,4.0,6.0,66.7,4.0,12.0,33.3,16.0,1.0,-10.0,-10.0,0.0,,,,,1.0,-10.0,-10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-ferguson-1.html,1999,Oklahoma,Big 12,,P,11.0,54.0,2292.0,42.4,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-ferguson-1.html,*2000,Oklahoma,Big 12,JR,P,13.0,56.0,2437.0,43.5,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-ferguson-1.html,2001,Oklahoma,Big 12,SR,P,12.0,71.0,3124.0,44.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-ferguson-1.html,Career,Oklahoma,,,,,242.0,10382.0,42.9,4.0,6.0,66.7,4.0,12.0,33.3,16.0,1.0,-10.0,-10.0,0.0,,,,,1.0,-10.0,-10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-fisher-1.html,*1998,Notre Dame,Ind,,RB,11.0,,,,,,,,,,,18.0,75.0,4.2,0.0,,,,,18.0,75.0,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-fisher-1.html,1999,Notre Dame,Ind,,RB,12.0,,,,,,,,,,,156.0,783.0,5.0,5.0,18.0,296.0,16.4,2.0,174.0,1079.0,6.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-fisher-1.html,2000,Notre Dame,Ind,JR,RB,11.0,,,,,,,,,,,132.0,607.0,4.6,6.0,12.0,106.0,8.8,3.0,144.0,713.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-fisher-1.html,2001,Notre Dame,Ind,SR,RB,9.0,,,,,,,,,,,78.0,384.0,4.9,4.0,3.0,-4.0,-1.3,0.0,81.0,380.0,4.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-fisher-1.html,Career,Notre Dame,,,,,,,,,,,,,,,384.0,1849.0,4.8,15.0,33.0,398.0,12.1,5.0,417.0,2247.0,5.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levar-fisher-1.html,2000,North Carolina State,ACC,JR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/levar-fisher-1.html,2001,North Carolina State,ACC,SR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,52.0,1.0,
https://www.sports-reference.com/cfb/players/levar-fisher-1.html,Career,North Carolina State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,1.0,52.0,1.0,
https://www.sports-reference.com/cfb/players/little-john-flowers-1.html,1998,Michigan State,Big Ten,,RB,11.0,,,,,,,,,,,8.0,69.0,8.6,0.0,,,,,8.0,69.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
