NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD
https://www.sports-reference.com/cfb/players/margus-hunt-1.html,Career,SMU,,,,,60.0,52.0,112.0,28.0,16.5,1.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-hunter-1.html,*2010,Tennessee,SEC,FR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,415.0,25.9,7.0,,,,,16.0,415.0,25.9,7.0,2.0,16.0,8.0,0.0,,,,
https://www.sports-reference.com/cfb/players/justin-hunter-1.html,2011,Tennessee,SEC,SO,WR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,314.0,18.5,2.0,,,,,17.0,314.0,18.5,2.0,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-hunter-1.html,2012,Tennessee,SEC,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1083.0,14.8,9.0,,,,,73.0,1083.0,14.8,9.0,2.0,5.0,2.5,0.0,,,,
https://www.sports-reference.com/cfb/players/justin-hunter-1.html,Career,Tennessee,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,1812.0,17.1,18.0,,,,,106.0,1812.0,17.1,18.0,4.0,21.0,5.3,0.0,,,,
https://www.sports-reference.com/cfb/players/micah-hyde-1.html,*2009,Iowa,Big Ten,FR,DB,13.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/micah-hyde-1.html,*2010,Iowa,Big Ten,SO,DB,13.0,58.0,24.0,82.0,0.0,0.0,4.0,142.0,35.5,2.0,7.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/micah-hyde-1.html,*2011,Iowa,Big Ten,JR,DB,13.0,49.0,23.0,72.0,1.5,0.0,3.0,0.0,0.0,0.0,8.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,106.0,8.2,0.0,,,,
https://www.sports-reference.com/cfb/players/micah-hyde-1.html,2012,Iowa,Big Ten,SR,DB,12.0,44.0,34.0,78.0,4.0,0.0,1.0,0.0,0.0,0.0,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,119.0,7.4,0.0,,,,
https://www.sports-reference.com/cfb/players/micah-hyde-1.html,Career,Iowa,,,,,155.0,85.0,240.0,5.5,0.0,8.0,142.0,17.8,2.0,15.0,0.0,9.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,225.0,7.8,0.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/luke-ingram-1.html,2009,Hawaii,WAC,FR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-ingram-1.html,*2010,Hawaii,WAC,SO,OL,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-ingram-1.html,2012,Hawaii,MWC,SR,OL,,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-ingram-1.html,Career,Hawaii,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-james-1.html,*2009,Miami (FL),ACC,FR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,105.0,7.0,0.0,15.0,46.0,3.1,1.0,30.0,151.0,5.0,1.0,,,,,19.0,404.0,21.3,0.0
https://www.sports-reference.com/cfb/players/mike-james-1.html,*2010,Miami (FL),ACC,SO,RB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,13.0,56.0,4.3,1.0,70.0,398.0,5.7,3.0,83.0,454.0,5.5,4.0,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-james-1.html,2011,Miami (FL),ACC,JR,RB,12.0,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,80.0,8.9,1.0,72.0,275.0,3.8,7.0,81.0,355.0,4.4,8.0,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-james-1.html,2012,Miami (FL),ACC,SR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,344.0,11.5,3.0,147.0,621.0,4.2,6.0,177.0,965.0,5.5,9.0,,,,,1.0,11.0,11.0,0.0
https://www.sports-reference.com/cfb/players/mike-james-1.html,Career,Miami (FL),,,,,5.0,1.0,6.0,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,67.0,585.0,8.7,5.0,304.0,1340.0,4.4,17.0,371.0,1925.0,5.2,22.0,,,,,20.0,415.0,20.8,0.0
https://www.sports-reference.com/cfb/players/jawan-jamison-1.html,*2011,Rutgers,Big East,SO,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,62.0,7.8,0.0,231.0,897.0,3.9,9.0,239.0,959.0,4.0,9.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jawan-jamison-1.html,*2012,Rutgers,Big East,SO,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,16.0,16.0,36.0,1.0,0.0,564.4,28.0,323.0,11.5,2.0,255.0,1075.0,4.2,4.0,283.0,1398.0,4.9,6.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jawan-jamison-1.html,Career,Rutgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,16.0,16.0,36.0,1.0,0.0,564.4,36.0,385.0,10.7,2.0,486.0,1972.0,4.1,13.0,522.0,2357.0,4.5,15.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-jefferson-1.html,*2010,Oklahoma,Big 12,FR,DB,14.0,44.0,21.0,65.0,7.0,2.0,2.0,22.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-jefferson-1.html,*2011,Oklahoma,Big 12,SO,DB,13.0,52.0,22.0,74.0,7.5,4.5,4.0,16.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-jefferson-1.html,*2012,Oklahoma,Big 12,JR,DB,13.0,85.0,34.0,119.0,3.5,0.5,2.0,14.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-jefferson-1.html,Career,Oklahoma,,,,,181.0,77.0,258.0,18.0,7.0,8.0,52.0,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stefphon-jefferson-1.html,*2010,Nevada,WAC,FR,RB,7.0,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.0,8.7,1.0,3.0,26.0,8.7,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stefphon-jefferson-1.html,*2011,Nevada,WAC,SO,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,7.0,48.0,6.9,0.0,70.0,429.0,6.1,5.0,77.0,477.0,6.2,5.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stefphon-jefferson-1.html,*2012,Nevada,MWC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,170.0,7.7,1.0,375.0,1883.0,5.0,24.0,397.0,2053.0,5.2,25.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stefphon-jefferson-1.html,Career,Nevada,,,,,3.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,29.0,218.0,7.5,1.0,448.0,2338.0,5.2,30.0,477.0,2556.0,5.4,31.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,*2009,Rutgers,Big East,FR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,108.0,21.6,0.0,,,,,5.0,108.0,21.6,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,2010,Rutgers,Big East,SO,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,166.0,16.6,1.0,,,,,10.0,166.0,16.6,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,*2011,Rutgers,Big East,JR,TE,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,118.0,9.8,0.0,,,,,12.0,118.0,9.8,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,*2012,Rutgers,Big East,SR,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,168.0,8.4,1.0,,,,,20.0,168.0,8.4,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,Career,Rutgers,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,560.0,11.9,2.0,,,,,47.0,560.0,11.9,2.0,,,,,,,,
https://www.sports-reference.com/cfb/players/john-jenkins-4.html,1994,Pitt,Big East,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,30.0,7.5,0.0,1.0,15.0,15.0,0.0
https://www.sports-reference.com/cfb/players/john-jenkins-4.html,1995,Pitt,Big East,,DB,11.0,,,,,,4.0,51.0,12.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,101.0,11.2,0.0,4.0,38.0,9.5,0.0
https://www.sports-reference.com/cfb/players/john-jenkins-4.html,1996,Pitt,Big East,,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,196.0,10.9,0.0,,,,
https://www.sports-reference.com/cfb/players/john-jenkins-4.html,1997,Pitt,Big East,,DB,9.0,,,,,,3.0,10.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,94.0,7.2,0.0,,,,
https://www.sports-reference.com/cfb/players/john-jenkins-4.html,Career,Pitt,,,,,,,,,,8.0,61.0,7.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,421.0,9.6,0.0,5.0,53.0,10.6,0.0
https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,*2009,Florida,SEC,FR,LB,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,*2010,Florida,SEC,FR,LB,13.0,41.0,35.0,76.0,4.5,2.0,1.0,47.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,*2011,Florida,SEC,SO,LB,12.0,48.0,27.0,75.0,6.0,2.0,1.0,75.0,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,*2012,Florida,SEC,JR,LB,9.0,19.0,10.0,29.0,5.0,2.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,36.0,1.0,,,,
https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,Career,Florida,,,,,109.0,73.0,182.0,16.5,6.0,3.0,136.0,45.3,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,36.0,1.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,*2009,Florida State,ACC,FR,DL,12.0,8.0,4.0,12.0,3.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,*2010,Florida State,ACC,SO,DL,14.0,42.0,21.0,63.0,21.5,13.5,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,*2011,Florida State,ACC,JR,DL,13.0,29.0,12.0,41.0,12.0,8.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,*2012,Florida State,ACC,SR,DL,,2.0,1.0,3.0,1.0,1.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,Career,Florida State,,,,,81.0,38.0,119.0,37.5,22.5,,,,,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-joeckel-1.html,*2011,Texas A&M,Big 12,SO,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-joeckel-1.html,Career,Texas A&M,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nico-johnson-1.html,*2009,Alabama,SEC,FR,LB,12.0,17.0,11.0,28.0,4.5,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nico-johnson-1.html,*2010,Alabama,SEC,SO,LB,13.0,22.0,11.0,33.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nico-johnson-1.html,*2011,Alabama,SEC,JR,LB,13.0,25.0,22.0,47.0,6.5,1.0,1.0,2.0,2.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nico-johnson-1.html,*2012,Alabama,SEC,SR,LB,,23.0,32.0,55.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nico-johnson-1.html,Career,Alabama,,,,,87.0,76.0,163.0,16.5,2.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,2009,Arizona State,Pac-10,FR,KR,11.0,9.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,144.0,24.0,0.0
https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,2010,Arizona State,Pac-10,SO,DB,12.0,13.0,9.0,22.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,*2011,Arizona State,Pac-12,JR,DB,13.0,30.0,18.0,48.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,*2012,Arizona State,Pac-12,SR,DB,13.0,65.0,23.0,88.0,1.0,0.0,5.0,39.0,7.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,Career,Arizona State,,,,,117.0,52.0,169.0,3.5,1.0,8.0,39.0,4.9,0.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,144.0,24.0,0.0
https://www.sports-reference.com/cfb/players/josh-johnson-3.html,2009,Purdue,Big Ten,FR,DB,11.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
