NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/rob-blanchflower-1.html,Career,Massachusetts,,,,,70.0,777.0,11.1,5.0,1.0,3.0,3.0,0.0,71.0,780.0,11.0,5.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alfred-blue-1.html,*2010,LSU,SEC,,RB,11.0,1.0,1.0,1.0,0.0,20.0,101.0,5.1,1.0,21.0,102.0,4.9,1.0,1.0,4.0,4.0,0.0,,,,,2.0,3.0,5.0,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alfred-blue-1.html,*2011,LSU,SEC,SO,RB,13.0,3.0,-3.0,-1.0,0.0,78.0,539.0,6.9,7.0,81.0,536.0,6.6,7.0,,,,,,,,,7.0,7.0,14.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alfred-blue-1.html,*2012,LSU,SEC,JR,RB,4.0,7.0,45.0,6.4,0.0,40.0,270.0,6.8,2.0,47.0,315.0,6.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alfred-blue-1.html,*2013,LSU,SEC,SR,RB,13.0,5.0,62.0,12.4,0.0,71.0,343.0,4.8,1.0,76.0,405.0,5.3,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alfred-blue-1.html,Career,LSU,,,,,16.0,105.0,6.6,0.0,209.0,1253.0,6.0,11.0,225.0,1358.0,6.0,11.0,1.0,4.0,4.0,0.0,0.0,0.0,,0.0,12.0,13.0,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/russell-bodine-1.html,2012,North Carolina,ACC,SO,OL,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/russell-bodine-1.html,Career,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,*2009,Wisconsin,Big Ten,FR,K,13.0,,,,,,,,,,,,,1.0,25.0,25.0,0.0,7.0,106.0,15.1,0.0,36.0,18.0,54.0,10.5,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.0,3.0,100.0,,,,,,,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,*2010,Wisconsin,Big Ten,SO,LB,2.0,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,5.0,3.0,8.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,*2011,Wisconsin,Big Ten,SO,LB,14.0,,,,,,,,,,,,,,,,,,,,,64.0,79.0,143.0,19.0,2.5,2.0,41.0,20.5,0.0,5.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,*2012,Wisconsin,Big Ten,JR,LB,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,56.0,48.0,104.0,10.0,4.5,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,*2013,Wisconsin,Big Ten,SR,LB,12.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,72.0,39.0,111.0,8.5,4.0,0.0,0.0,,0.0,2.0,2.0,,,1.0,1.0,1.0,100.0,23.0,23.0,23.0,0.0,0.0,293.2,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/chris-borland-1.html,Career,Wisconsin,,,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,8.0,115.0,14.4,0.0,233.0,187.0,420.0,50.0,17.0,3.0,41.0,13.7,0.0,13.0,2.0,0.0,0.0,9.0,1.0,1.0,100.0,23.0,23.0,23.0,0.0,0.0,293.2,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,2011,UCF,CUSA,FR,QB,10.0,,,,,21.0,4.0,0.2,1.0,21.0,4.0,0.2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,75.0,110.0,68.2,958.0,8.7,8.6,6.0,3.0,153.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,*2012,UCF,CUSA,SO,QB,14.0,1.0,-3.0,-3.0,0.0,87.0,285.0,3.3,8.0,88.0,282.0,3.2,8.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,251.0,399.0,62.9,3059.0,7.7,8.1,25.0,7.0,144.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,*2013,UCF,American,JR,QB,13.0,0.0,0.0,,0.0,87.0,272.0,3.1,6.0,87.0,272.0,3.1,6.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,259.0,382.0,67.8,3581.0,9.4,9.6,25.0,9.0,163.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,Career,UCF,,,,,1.0,-3.0,-3.0,0.0,195.0,561.0,2.9,15.0,196.0,558.0,2.8,15.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,585.0,891.0,65.7,7598.0,8.5,8.8,56.0,19.0,153.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-boston-1.html,*2010,North Carolina,ACC,FR,DB,10.0,,,,,,,,,,,,,,,,,,,,,24.0,8.0,32.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-boston-1.html,*2011,North Carolina,ACC,SO,DB,13.0,,,,,,,,,,,,,,,,,,,,,48.0,22.0,70.0,1.5,0.0,3.0,20.0,6.7,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-boston-1.html,2012,North Carolina,ACC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,49.0,37.0,86.0,1.0,0.0,4.0,38.0,9.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-boston-1.html,*2013,North Carolina,ACC,SR,S,13.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,45.0,94.0,4.5,0.0,5.0,19.0,3.8,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-boston-1.html,Career,North Carolina,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,170.0,112.0,282.0,8.0,0.0,13.0,79.0,6.1,1.0,12.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-boswell-1.html,2010,Rice,CUSA,FR,K,12.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,41.0,44.0,93.2,11.0,17.0,64.7,74.0,,,
https://www.sports-reference.com/cfb/players/chris-boswell-1.html,2011,Rice,CUSA,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,31.0,32.0,96.9,17.0,21.0,81.0,82.0,1.0,38.0,38.0
https://www.sports-reference.com/cfb/players/chris-boswell-1.html,*2012,Rice,CUSA,JR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,47.0,95.7,23.0,29.0,79.3,114.0,14.0,567.0,40.5
https://www.sports-reference.com/cfb/players/chris-boswell-1.html,*2013,Rice,CUSA,SR,K,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,47.0,49.0,95.9,14.0,21.0,66.7,89.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/chris-boswell-1.html,Career,Rice,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,164.0,172.0,95.3,65.0,88.0,73.9,359.0,15.0,605.0,40.3
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,*2010,Clemson,ACC,FR,QB,7.0,,,,,23.0,33.0,1.4,1.0,23.0,33.0,1.4,1.0,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,33.0,63.0,52.4,329.0,5.2,4.3,4.0,3.0,107.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,*2011,Clemson,ACC,SO,QB,14.0,,,,,142.0,218.0,1.5,5.0,142.0,218.0,1.5,5.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,298.0,499.0,59.7,3828.0,7.7,7.9,33.0,12.0,141.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,*2012,Clemson,ACC,JR,QB,13.0,,,,,186.0,514.0,2.8,10.0,186.0,514.0,2.8,10.0,,,,,,,,,,,,,,,,,,,,,,,287.0,427.0,67.2,3896.0,9.1,9.4,36.0,13.0,165.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,*2013,Clemson,ACC,SR,QB,13.0,0.0,0.0,,0.0,154.0,400.0,2.6,10.0,154.0,400.0,2.6,10.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,283.0,413.0,68.5,3851.0,9.3,9.8,34.0,11.0,168.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,Career,Clemson,,,,,0.0,0.0,,0.0,505.0,1165.0,2.3,26.0,505.0,1165.0,2.3,26.0,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,901.0,1402.0,64.3,11904.0,8.5,8.8,107.0,39.0,155.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-boyd-1.html,*2011,Vanderbilt,SEC,FR,WR,13.0,31.0,473.0,15.3,8.0,2.0,19.0,9.5,0.0,33.0,492.0,14.9,8.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-boyd-1.html,*2012,Vanderbilt,SEC,SO,WR,13.0,50.0,774.0,15.5,5.0,,,,,50.0,774.0,15.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-boyd-1.html,Career,Vanderbilt,,,,,81.0,1247.0,15.4,13.0,2.0,19.0,9.5,0.0,83.0,1266.0,15.3,13.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-bradford-1.html,*2011,Arizona State,Pac-12,SO,LB,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,7.0,5.0,12.0,3.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-bradford-1.html,*2012,Arizona State,Pac-12,SO,LB,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,58.0,23.0,81.0,20.5,11.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-bradford-1.html,*2013,Arizona State,Pac-12,,DE,12.0,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,1.0,20.0,20.0,0.0,,,,,,,,,45.0,16.0,61.0,19.0,8.5,1.0,18.0,18.0,1.0,4.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-bradford-1.html,Career,Arizona State,,,,,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,1.0,20.0,20.0,0.0,,,,,,,,,110.0,44.0,154.0,43.0,21.5,2.0,18.0,9.0,1.0,4.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bashaud-breeland-1.html,*2011,Clemson,ACC,FR,DB,14.0,,,,,,,,,,,,,,,,,,,,,38.0,9.0,47.0,1.0,0.0,2.0,93.0,46.5,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bashaud-breeland-1.html,*2012,Clemson,ACC,SO,DB,,,,,,,,,,,,,,,,,,,,,,24.0,9.0,33.0,2.5,1.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bashaud-breeland-1.html,*2013,Clemson,ACC,JR,CB,13.0,,,,,,,,,,,,,,,,,,,,,39.0,17.0,56.0,5.0,2.0,4.0,49.0,12.3,0.0,10.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bashaud-breeland-1.html,Career,Clemson,,,,,,,,,,,,,,,,,,,,,,,,,101.0,35.0,136.0,8.5,3.0,6.0,142.0,23.7,0.0,17.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,*2011,Louisville,Big East,FR,QB,13.0,,,,,89.0,66.0,0.7,4.0,89.0,66.0,0.7,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,191.0,296.0,64.5,2129.0,7.2,6.3,14.0,12.0,132.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,*2012,Louisville,Big East,SO,QB,13.0,,,,,74.0,26.0,0.4,1.0,74.0,26.0,0.4,1.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,287.0,419.0,68.5,3718.0,8.9,9.3,27.0,8.0,160.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,*2013,Louisville,American,JR,QB,13.0,0.0,0.0,,0.0,63.0,78.0,1.2,1.0,63.0,78.0,1.2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,303.0,427.0,71.0,3970.0,9.3,10.3,31.0,4.0,171.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,Career,Louisville,,,,,0.0,0.0,,0.0,226.0,170.0,0.8,6.0,226.0,170.0,0.8,6.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,781.0,1142.0,68.4,9817.0,8.6,8.9,72.0,24.0,157.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-britt-2.html,*2011,Missouri,Big 12,SO,OL,13.0,,,,,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-britt-2.html,2012,Missouri,SEC,JR,OL,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-britt-2.html,Career,Missouri,,,,,0.0,0.0,,0.0,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-bromley-1.html,*2010,Syracuse,Big East,FR,DL,12.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-bromley-1.html,2011,Syracuse,Big East,SO,DL,12.0,,,,,,,,,,,,,,,,,,,,,18.0,14.0,32.0,5.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-bromley-1.html,*2012,Syracuse,Big East,JR,DL,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,39.0,5.5,2.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-bromley-1.html,*2013,Syracuse,ACC,SR,DT,13.0,,,,,,,,,,,,,,,,,,,,,31.0,10.0,41.0,13.5,9.0,0.0,0.0,,0.0,0.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-bromley-1.html,Career,Syracuse,,,,,,,,,,,,,,,,,,,,,,,,,70.0,50.0,120.0,24.5,13.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-brooks-1.html,*2010,Florida State,ACC,FR,DB,10.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-brooks-1.html,*2011,Florida State,ACC,SO,DB,12.0,,,,,,,,,,,,,,,,,,,,,11.0,6.0,17.0,0.5,0.0,1.0,0.0,0.0,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-brooks-1.html,*2012,Florida State,ACC,JR,DB,14.0,,,,,,,,,,,,,,,,,,,,,37.0,14.0,51.0,1.0,0.0,2.0,28.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-brooks-1.html,*2013,Florida State,ACC,SR,DB,13.0,,,,,,,,,,,,,,,,,,,,,38.0,18.0,56.0,8.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-brooks-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,88.0,38.0,126.0,9.5,1.0,5.0,28.0,5.6,0.0,11.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/preston-brown-4.html,*2010,Louisville,Big East,,DB,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,4.0,6.0,10.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/preston-brown-4.html,*2011,Louisville,Big East,,DB,13.0,,,,,1.0,37.0,37.0,0.0,1.0,37.0,37.0,0.0,,,,,,,,,52.0,32.0,84.0,5.0,1.5,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/preston-brown-4.html,*2012,Louisville,Big East,JR,LB,13.0,,,,,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,52.0,57.0,109.0,3.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/preston-brown-4.html,*2013,Louisville,American,SR,LB,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,69.0,25.0,94.0,13.0,5.0,0.0,0.0,,0.0,1.0,2.0,48.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/preston-brown-4.html,Career,Louisville,,,,,0.0,0.0,,0.0,2.0,42.0,21.0,0.0,2.0,42.0,21.0,0.0,,,,,,,,,177.0,120.0,297.0,22.0,7.5,1.0,3.0,3.0,0.0,1.0,2.0,48.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-brown-1.html,*2010,Illinois,Big Ten,FR,LB,12.0,,,,,,,,,,,,,,,,,,,,,17.0,14.0,31.0,1.5,0.5,1.0,66.0,66.0,1.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-brown-1.html,*2011,Illinois,Big Ten,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,46.0,62.0,108.0,19.5,6.0,1.0,0.0,0.0,0.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-brown-1.html,2012,Illinois,Big Ten,JR,LB,,,,,,,,,,,,,,,,,,,,,,28.0,31.0,59.0,9.5,2.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-brown-1.html,2013,Illinois,Big Ten,SR,LB,12.0,,,,,,,,,,,,,,,,,,,,,62.0,57.0,119.0,15.0,5.0,1.0,16.0,16.0,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-brown-1.html,Career,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,153.0,164.0,317.0,45.5,14.0,3.0,82.0,27.3,1.0,8.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-brown-2.html,*2010,Ohio State,Big Ten,FR,WR,13.0,8.0,105.0,13.1,1.0,2.0,27.0,13.5,0.0,10.0,132.0,13.2,1.0,4.0,32.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-brown-2.html,*2011,Ohio State,Big Ten,SO,WR,13.0,14.0,205.0,14.6,1.0,,,,,14.0,205.0,14.6,1.0,2.0,28.0,14.0,0.0,1.0,44.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-brown-2.html,2012,Ohio State,Big Ten,SR,WR,12.0,60.0,669.0,11.2,3.0,11.0,96.0,8.7,1.0,71.0,765.0,10.8,4.0,18.0,221.0,12.3,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-brown-2.html,*2013,Ohio State,Big Ten,SR,DB,14.0,63.0,771.0,12.2,10.0,4.0,42.0,10.5,0.0,67.0,813.0,12.1,10.0,23.0,179.0,7.8,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-brown-2.html,Career,Ohio State,,,,,145.0,1750.0,12.1,15.0,17.0,165.0,9.7,1.0,162.0,1915.0,11.8,16.0,47.0,460.0,9.8,2.0,2.0,44.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martavis-bryant-1.html,*2011,Clemson,ACC,FR,WR,14.0,9.0,221.0,24.6,2.0,,,,,9.0,221.0,24.6,2.0,,,,,2.0,45.0,22.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martavis-bryant-1.html,*2012,Clemson,ACC,SO,WR,10.0,10.0,305.0,30.5,4.0,1.0,17.0,17.0,0.0,11.0,322.0,29.3,4.0,,,,,10.0,210.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martavis-bryant-1.html,*2013,Clemson,ACC,JR,WR,13.0,42.0,828.0,19.7,7.0,0.0,0.0,,0.0,42.0,828.0,19.7,7.0,0.0,0.0,,0.0,2.0,36.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martavis-bryant-1.html,Career,Clemson,,,,,61.0,1354.0,22.2,13.0,1.0,17.0,17.0,0.0,62.0,1371.0,22.1,13.0,0.0,0.0,,0.0,14.0,291.0,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deone-bucannon-1.html,2010,Washington State,Pac-10,FR,DB,12.0,,,,,,,,,,,,,,,,,,,,,67.0,17.0,84.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deone-bucannon-1.html,2011,Washington State,Pac-12,SO,DB,12.0,,,,,,,,,,,,,,,,,,,,,60.0,20.0,80.0,2.0,0.0,3.0,30.0,10.0,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deone-bucannon-1.html,2012,Washington State,Pac-12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,65.0,41.0,106.0,3.0,1.0,4.0,30.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deone-bucannon-1.html,*2013,Washington State,Pac-12,SR,S,11.0,,,,,,,,,,,,,,,,,,,,,62.0,31.0,93.0,3.5,0.0,6.0,110.0,18.3,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deone-bucannon-1.html,Career,Washington State,,,,,,,,,,,,,,,,,,,,,,,,,254.0,109.0,363.0,12.5,1.0,15.0,170.0,11.3,0.0,9.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,
