NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/anthony-trucks-1.html,*2005,Oregon,Pac-10,SR,LB,12.0,62.0,37.0,99.0,15.5,11.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-trucks-1.html,Career,Oregon,,,,,62.0,37.0,99.0,15.5,11.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-tulloch-1.html,*2005,North Carolina State,ACC,JR,LB,12.0,59.0,75.0,134.0,21.0,6.0,1.0,50.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-tulloch-1.html,Career,North Carolina State,,,,,59.0,75.0,134.0,21.0,6.0,1.0,50.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-vaughn-1.html,*2004,LSU,SEC,JR,LB,12.0,,,,,,,,,,,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-vaughn-1.html,*2005,LSU,SEC,SR,LB,13.0,33.0,34.0,67.0,4.5,1.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-vaughn-1.html,Career,LSU,,,,,33.0,34.0,67.0,4.5,1.0,,,,,1.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-vick-1.html,*2003,Virginia Tech,Big East,FR,QB,11.0,,,,,,,,,,,,,,,37.0,102.0,2.8,0.0,4.0,82.0,20.5,1.0,41.0,184.0,4.5,1.0,,,,,,,,,30.0,57.0,52.6,475.0,8.3,5.1,2.0,5.0,116.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-vick-1.html,*2005,Virginia Tech,ACC,JR,QB,13.0,,,,,,,,,,,,,,,147.0,380.0,2.6,6.0,,,,,147.0,380.0,2.6,6.0,,,,,,,,,177.0,289.0,61.2,2393.0,8.3,7.9,17.0,10.0,143.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-vick-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,,,184.0,482.0,2.6,6.0,4.0,82.0,20.5,1.0,188.0,564.0,3.0,7.0,,,,,,,,,207.0,346.0,59.8,2868.0,8.3,7.4,19.0,15.0,138.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-vickers-1.html,*2002,Colorado,Big 12,FR,RB,11.0,,,,,,,,,,,,,,,7.0,25.0,3.6,0.0,1.0,7.0,7.0,0.0,8.0,32.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-vickers-1.html,2003,Colorado,Big 12,SO,RB,11.0,,,,,,,,,,,,,,,28.0,100.0,3.6,1.0,15.0,123.0,8.2,1.0,43.0,223.0,5.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-vickers-1.html,*2004,Colorado,Big 12,JR,RB,13.0,,,,,,,,,,,,,,,63.0,252.0,4.0,2.0,28.0,290.0,10.4,0.0,91.0,542.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-vickers-1.html,*2005,Colorado,Big 12,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,73.0,258.0,3.5,9.0,26.0,152.0,5.8,2.0,99.0,410.0,4.1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-vickers-1.html,Career,Colorado,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,171.0,635.0,3.7,12.0,70.0,572.0,8.2,3.0,241.0,1207.0,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-walker-1.html,*2002,USC,Pac-10,FR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-walker-1.html,*2004,USC,Pac-10,JR,DB,13.0,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-walker-1.html,*2005,USC,Pac-10,SR,DB,10.0,25.0,6.0,31.0,0.0,0.0,2.0,1.0,0.5,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,40.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-walker-1.html,Career,USC,,,,,25.0,6.0,31.0,0.0,0.0,2.0,1.0,0.5,0.0,,,,,,,,,,1.0,22.0,22.0,0.0,1.0,22.0,22.0,0.0,1.0,40.0,40.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cooper-wallace-1.html,*2002,Auburn,SEC,FR,TE,13.0,,,,,,,,,,,,,,,,,,,8.0,123.0,15.4,2.0,8.0,123.0,15.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cooper-wallace-1.html,*2003,Auburn,SEC,SO,TE,13.0,,,,,,,,,,,,,,,,,,,16.0,209.0,13.1,1.0,16.0,209.0,13.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cooper-wallace-1.html,*2004,Auburn,SEC,JR,TE,13.0,,,,,,,,,,,,,,,,,,,19.0,302.0,15.9,0.0,19.0,302.0,15.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cooper-wallace-1.html,*2005,Auburn,SEC,SR,TE,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,20.0,195.0,9.8,1.0,20.0,195.0,9.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cooper-wallace-1.html,Career,Auburn,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,63.0,829.0,13.2,4.0,63.0,829.0,13.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-ware-1.html,*2005,USC,Pac-10,SR,DB,13.0,32.0,19.0,51.0,1.0,0.0,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-ware-1.html,Career,USC,,,,,32.0,19.0,51.0,1.0,0.0,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-washington-1.html,*2002,Florida State,ACC,,RB,14.0,,,,,,,,,,,,0.0,1.0,,60.0,273.0,4.6,1.0,6.0,34.0,5.7,0.0,66.0,307.0,4.7,1.0,13.0,368.0,28.3,1.0,34.0,392.0,11.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-washington-1.html,*2003,Florida State,ACC,SO,RB,9.0,,,,,,,,,,,,,,,74.0,387.0,5.2,1.0,10.0,90.0,9.0,0.0,84.0,477.0,5.7,1.0,8.0,197.0,24.6,0.0,16.0,189.0,11.8,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-washington-1.html,*2004,Florida State,ACC,JR,RB,10.0,,,,,,,,,,,,,,,138.0,951.0,6.9,7.0,14.0,90.0,6.4,0.0,152.0,1041.0,6.8,7.0,4.0,81.0,20.3,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-washington-1.html,*2005,Florida State,ACC,SR,RB,11.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,97.0,430.0,4.4,3.0,25.0,267.0,10.7,1.0,122.0,697.0,5.7,4.0,4.0,63.0,15.8,0.0,6.0,51.0,8.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-washington-1.html,Career,Florida State,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,0.0,1.0,,369.0,2041.0,5.5,12.0,55.0,481.0,8.7,1.0,424.0,2522.0,5.9,13.0,29.0,709.0,24.4,1.0,57.0,635.0,11.1,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-watkins-1.html,*2003,Florida State,ACC,SO,DB,13.0,,,,,,3.0,-8.0,-2.7,0.0,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-watkins-1.html,*2004,Florida State,ACC,JR,DB,12.0,,,,,,4.0,63.0,15.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-watkins-1.html,*2005,Florida State,ACC,SR,DB,13.0,44.0,33.0,77.0,2.5,0.0,3.0,34.0,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-watkins-1.html,Career,Florida State,,,,,44.0,33.0,77.0,2.5,0.0,10.0,89.0,8.9,0.0,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-watkins-1.html,2004,Brigham Young,MWC,JR,WR,11.0,,,,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,52.0,1042.0,20.0,6.0,53.0,1038.0,19.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-watkins-1.html,*2005,Brigham Young,MWC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,49.0,678.0,13.8,9.0,49.0,678.0,13.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-watkins-1.html,Career,Brigham Young,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,1.0,-4.0,-4.0,0.0,101.0,1720.0,17.0,15.0,102.0,1716.0,16.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-weatherford-1.html,2002,Illinois,Big Ten,FR,P,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,23.0,912.0,39.7,,,,,,,
https://www.sports-reference.com/cfb/players/steve-weatherford-1.html,2003,Illinois,Big Ten,SO,P,11.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,46.0,2045.0,44.5,,,,,,,
https://www.sports-reference.com/cfb/players/steve-weatherford-1.html,2004,Illinois,Big Ten,JR,P,11.0,,,,,,,,,,,,,,,2.0,14.0,7.0,1.0,,,,,2.0,14.0,7.0,1.0,,,,,,,,,,,,,,,,,,57.0,2589.0,45.4,,,,1.0,3.0,33.3,
https://www.sports-reference.com/cfb/players/steve-weatherford-1.html,2005,Illinois,Big Ten,SR,P,11.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,67.0,2856.0,42.6,,,,,,,
https://www.sports-reference.com/cfb/players/steve-weatherford-1.html,Career,Illinois,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,3.0,18.0,6.0,1.0,,,,,3.0,18.0,6.0,1.0,,,,,,,,,,,,,,,,,,193.0,8402.0,43.5,,,,1.0,3.0,33.3,
https://www.sports-reference.com/cfb/players/jeff-webb-2.html,2001,San Diego State,MWC,,WR,11.0,,,,,,,,,,,,,,,,,,,16.0,212.0,13.3,0.0,16.0,212.0,13.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-webb-2.html,2003,San Diego State,MWC,,WR,10.0,,,,,,,,,,,,,,,,,,,55.0,706.0,12.8,4.0,55.0,706.0,12.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-webb-2.html,2004,San Diego State,MWC,,WR,11.0,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,71.0,863.0,12.2,6.0,72.0,867.0,12.0,6.0,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-webb-2.html,2005,San Diego State,MWC,,WR,12.0,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,92.0,1109.0,12.1,10.0,93.0,1121.0,12.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-webb-2.html,Career,San Diego State,,,,,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,234.0,2890.0,12.4,20.0,236.0,2906.0,12.3,20.0,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stefon-wheeler-1.html,2005,Michigan State,Big Ten,SR,OL,10.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stefon-wheeler-1.html,Career,Michigan State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/guy-whimper-1.html,2003,East Carolina,CUSA,SO,DL,11.0,,,,,,0.0,0.0,,0.0,,1.0,7.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/guy-whimper-1.html,2004,East Carolina,CUSA,JR,WR,11.0,,,,,,,,,,,,,,,,,,,7.0,122.0,17.4,0.0,7.0,122.0,17.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/guy-whimper-1.html,2005,East Carolina,CUSA,SR,OL,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0,3.0,,0.0,0.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/guy-whimper-1.html,Career,East Carolina,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,7.0,1.0,,0.0,0.0,,0.0,7.0,125.0,17.9,0.0,7.0,125.0,17.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lendale-white-1.html,*2003,USC,Pac-10,FR,RB,13.0,,,,,,,,,,,,,,,141.0,754.0,5.3,13.0,6.0,15.0,2.5,1.0,147.0,769.0,5.2,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lendale-white-1.html,*2004,USC,Pac-10,SO,RB,13.0,,,,,,,,,,,,,,,203.0,1103.0,5.4,15.0,11.0,97.0,8.8,2.0,214.0,1200.0,5.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lendale-white-1.html,*2005,USC,Pac-10,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,197.0,1302.0,6.6,24.0,14.0,219.0,15.6,2.0,211.0,1521.0,7.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lendale-white-1.html,Career,USC,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,541.0,3159.0,5.8,52.0,31.0,331.0,10.7,5.0,572.0,3490.0,6.1,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-whitehead-1.html,*2002,Oregon,Pac-10,FR,RB,11.0,,,,,,,,,,,,,,,63.0,272.0,4.3,2.0,10.0,91.0,9.1,1.0,73.0,363.0,5.0,3.0,3.0,78.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-whitehead-1.html,*2003,Oregon,Pac-10,SO,RB,12.0,,,,,,,,,,,,,,,192.0,737.0,3.8,6.0,28.0,253.0,9.0,1.0,220.0,990.0,4.5,7.0,6.0,133.0,22.2,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-whitehead-1.html,2004,Oregon,Pac-10,JR,RB,11.0,,,,,,,,,,,,,,,200.0,1144.0,5.7,6.0,44.0,405.0,9.2,2.0,244.0,1549.0,6.3,8.0,,,,,8.0,53.0,6.6,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-whitehead-1.html,*2005,Oregon,Pac-10,SR,RB,11.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,156.0,679.0,4.4,4.0,52.0,490.0,9.4,4.0,208.0,1169.0,5.6,8.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrence-whitehead-1.html,Career,Oregon,,,,,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,611.0,2832.0,4.6,18.0,134.0,1239.0,9.2,8.0,745.0,4071.0,5.5,26.0,9.0,211.0,23.4,0.0,8.0,53.0,6.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-whitehurst-1.html,*2002,Clemson,ACC,FR,QB,9.0,,,,,,,,,,,,,,,43.0,-20.0,-0.5,2.0,,,,,43.0,-20.0,-0.5,2.0,,,,,,,,,123.0,214.0,57.5,1554.0,7.3,6.9,10.0,6.0,128.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-whitehurst-1.html,*2003,Clemson,ACC,SO,QB,13.0,,,,,,,,,,,,,,,92.0,49.0,0.5,4.0,,,,,92.0,49.0,0.5,4.0,,,,,,,,,288.0,465.0,61.9,3561.0,7.7,7.3,21.0,13.0,135.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-whitehurst-1.html,2004,Clemson,ACC,JR,QB,11.0,,,,,,,,,,,,,,,81.0,43.0,0.5,1.0,1.0,2.0,2.0,0.0,82.0,45.0,0.5,1.0,,,,,,,,,177.0,349.0,50.7,2067.0,5.9,4.1,7.0,17.0,97.3,1.0,25.0,25.0,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-whitehurst-1.html,*2005,Clemson,ACC,SR,QB,11.0,,,,,,,,,,,,,,,50.0,26.0,0.5,3.0,,,,,50.0,26.0,0.5,3.0,,,,,,,,,229.0,340.0,67.4,2483.0,7.3,6.6,11.0,10.0,133.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-whitehurst-1.html,Career,Clemson,,,,,,,,,,,,,,,,,,,266.0,98.0,0.4,10.0,1.0,2.0,2.0,0.0,267.0,100.0,0.4,10.0,,,,,,,,,817.0,1368.0,59.7,9665.0,7.1,6.3,49.0,46.0,124.2,1.0,25.0,25.0,,,,,,,
https://www.sports-reference.com/cfb/players/ej-whitley-1.html,2005,UNLV,MWC,SO,DB,2.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ej-whitley-1.html,Career,UNLV,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donte-whitner-1.html,*2003,Ohio State,Big Ten,FR,DB,13.0,,,,,,2.0,12.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donte-whitner-1.html,*2004,Ohio State,Big Ten,SO,DB,9.0,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donte-whitner-1.html,*2005,Ohio State,Big Ten,JR,DB,12.0,56.0,17.0,73.0,9.0,4.0,2.0,26.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donte-whitner-1.html,Career,Ohio State,,,,,56.0,17.0,73.0,9.0,4.0,5.0,62.0,12.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerris-wilkinson-1.html,*2004,Georgia Tech,ACC,JR,LB,12.0,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerris-wilkinson-1.html,*2005,Georgia Tech,ACC,SR,LB,12.0,44.0,41.0,85.0,9.0,4.0,2.0,40.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerris-wilkinson-1.html,Career,Georgia Tech,,,,,44.0,41.0,85.0,9.0,4.0,3.0,46.0,15.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-williams-6.html,*2002,Wisconsin,Big Ten,FR,WR,14.0,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,52.0,663.0,12.8,3.0,54.0,679.0,12.6,3.0,32.0,670.0,20.9,0.0,5.0,36.0,7.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-williams-6.html,*2003,Wisconsin,Big Ten,SO,WR,13.0,,,,,,1.0,23.0,23.0,0.0,,,,,,2.0,-1.0,-0.5,0.0,49.0,649.0,13.2,1.0,51.0,648.0,12.7,1.0,29.0,626.0,21.6,0.0,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-williams-6.html,*2004,Wisconsin,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,8.0,56.0,7.0,0.0,42.0,517.0,12.3,0.0,50.0,573.0,11.5,0.0,23.0,437.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-williams-6.html,*2005,Wisconsin,Big Ten,SR,WR,13.0,,,,,,,,,,,,,,,7.0,47.0,6.7,0.0,59.0,1095.0,18.6,6.0,66.0,1142.0,17.3,6.0,22.0,616.0,28.0,0.0,26.0,380.0,14.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-williams-6.html,Career,Wisconsin,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,19.0,118.0,6.2,0.0,202.0,2924.0,14.5,10.0,221.0,3042.0,13.8,10.0,106.0,2349.0,22.2,0.0,32.0,438.0,13.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,2002,Memphis,CUSA,FR,RB,10.0,,,,,,,,,,,,,,,103.0,684.0,6.6,5.0,5.0,51.0,10.2,0.0,108.0,735.0,6.8,5.0,18.0,420.0,23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,*2003,Memphis,CUSA,SO,RB,11.0,,,,,,,,,,,,,,,243.0,1430.0,5.9,10.0,35.0,384.0,11.0,3.0,278.0,1814.0,6.5,13.0,13.0,299.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,*2004,Memphis,CUSA,JR,RB,12.0,,,,,,,,,,,,,,,313.0,1948.0,6.2,22.0,18.0,210.0,11.7,1.0,331.0,2158.0,6.5,23.0,4.0,72.0,18.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,*2005,Memphis,CUSA,SR,RB,11.0,,,,,,,,,,,,,,,310.0,1964.0,6.3,18.0,12.0,78.0,6.5,1.0,322.0,2042.0,6.3,19.0,2.0,33.0,16.5,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,Career,Memphis,,,,,,,,,,,,,,,,,,,969.0,6026.0,6.2,55.0,70.0,723.0,10.3,5.0,1039.0,6749.0,6.5,60.0,37.0,824.0,22.3,0.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-williams-1.html,*2002,Oregon,Pac-10,FR,WR,11.0,,,,,,,,,,,,,,,,,,,5.0,73.0,14.6,0.0,5.0,73.0,14.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-williams-1.html,*2003,Oregon,Pac-10,SO,WR,13.0,,,,,,,,,,,,,,,2.0,12.0,6.0,0.0,51.0,935.0,18.3,8.0,53.0,947.0,17.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-williams-1.html,2004,Oregon,Pac-10,JR,WR,9.0,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,47.0,593.0,12.6,2.0,48.0,599.0,12.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-williams-1.html,*2005,Oregon,Pac-10,SR,WR,12.0,,,,,,,,,,,,,,,9.0,58.0,6.4,1.0,59.0,1059.0,17.9,10.0,68.0,1117.0,16.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
