NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/sheldon-day-1.html,Career,Notre Dame,,,,,91.0,50.0,141.0,32.0,7.5,0.0,0.0,,0.0,8.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taylor-decker-1.html,*2014,Ohio State,Big Ten,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taylor-decker-1.html,*2015,Ohio State,Big Ten,SR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taylor-decker-1.html,Career,Ohio State,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kj-dillon-1.html,*2012,West Virginia,Big 12,FR,DB,,14.0,6.0,20.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kj-dillon-1.html,2013,West Virginia,Big 12,SO,S,8.0,23.0,5.0,28.0,3.0,0.0,0.0,0.0,,0.0,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kj-dillon-1.html,*2014,West Virginia,Big 12,JR,S,13.0,38.0,19.0,57.0,7.5,0.5,3.0,35.0,11.7,1.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kj-dillon-1.html,*2015,West Virginia,Big 12,SR,S,13.0,44.0,10.0,54.0,6.5,0.0,2.0,25.0,12.5,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,6.3,0.0,2.0,26.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kj-dillon-1.html,Career,West Virginia,,,,,119.0,40.0,159.0,17.0,0.5,5.0,60.0,12.0,1.0,20.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,6.3,0.0,2.0,26.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,2012,Louisiana Tech,WAC,FR,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,200.0,1194.0,6.0,27.0,10.0,35.0,3.5,1.0,210.0,1229.0,5.9,28.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,2013,Louisiana Tech,CUSA,SO,RB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,151.0,917.0,6.1,4.0,14.0,85.0,6.1,1.0,165.0,1002.0,6.1,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,*2014,Louisiana Tech,CUSA,JR,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,253.0,1299.0,5.1,22.0,30.0,385.0,12.8,6.0,283.0,1684.0,6.0,28.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,*2015,Louisiana Tech,CUSA,SR,RB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,198.0,1073.0,5.4,19.0,33.0,464.0,14.1,7.0,231.0,1537.0,6.7,26.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,Career,Louisiana Tech,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,802.0,4483.0,5.6,72.0,87.0,969.0,11.1,15.0,889.0,5452.0,6.1,87.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riley-dixon-1.html,*2012,Syracuse,Big East,SO,K,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,3.0,109.0,36.3
https://www.sports-reference.com/cfb/players/riley-dixon-1.html,*2013,Syracuse,ACC,SO,K,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,-17.0,-17.0,0.0,0.0,0.0,,0.0,1.0,-17.0,-17.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,75.0,3161.0,42.1
https://www.sports-reference.com/cfb/players/riley-dixon-1.html,2014,Syracuse,ACC,SR,K,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,1.0,1.0,21.0,1.0,0.0,438.4,1.0,42.0,42.0,0.0,0.0,0.0,,0.0,1.0,42.0,42.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,75.0,3182.0,42.4
https://www.sports-reference.com/cfb/players/riley-dixon-1.html,2015,Syracuse,ACC,SR,P,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,0.0,91.6,3.0,29.0,9.7,0.0,0.0,0.0,,0.0,3.0,29.0,9.7,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,65.0,2839.0,43.7
https://www.sports-reference.com/cfb/players/riley-dixon-1.html,Career,Syracuse,,,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,2.0,100.0,0.0,0.0,10.0,1.0,0.0,265.0,5.0,54.0,10.8,0.0,0.0,0.0,,0.0,5.0,54.0,10.8,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,218.0,9291.0,42.6
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,*2011,Wyoming,MWC,FR,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,35.0,393.0,11.2,5.0,35.0,393.0,11.2,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,2013,Texas Christian,Big 12,SO,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,36.0,440.0,12.2,4.0,36.0,440.0,12.2,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,*2014,Texas Christian,Big 12,JR,WR,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,65.0,1018.0,15.7,11.0,65.0,1018.0,15.7,11.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,*2015,Texas Christian,Big 12,SR,WR,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,2.0,7.0,3.5,0.0,78.0,1326.0,17.0,14.0,80.0,1333.0,16.7,14.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,Career,Overall,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,2.0,7.0,3.5,0.0,214.0,3177.0,14.8,34.0,216.0,3184.0,14.7,34.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,,Wyoming,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,35.0,393.0,11.2,5.0,35.0,393.0,11.2,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-doctson-1.html,,Texas Christian,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,2.0,7.0,3.5,0.0,179.0,2784.0,15.6,29.0,181.0,2791.0,15.4,29.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,*2012,Clemson,ACC,FR,DL,,1.0,6.0,7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,*2013,Clemson,ACC,SO,DE,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,*2014,Clemson,ACC,SO,DE,5.0,5.0,3.0,8.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,*2015,Clemson,ACC,JR,DE,15.0,46.0,16.0,62.0,24.0,12.5,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,Career,Clemson,,,,,55.0,27.0,82.0,26.5,12.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,2011,Western Kentucky,Sun Belt,FR,QB,2.0,,,,,,,,,,,,,,,13.0,22.0,59.1,106.0,4.8,2.8,0.0,1.0,90.5,2.0,-2.0,-1.0,0.0,,,,,2.0,-2.0,-1.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,*2012,Western Kentucky,Sun Belt,SO,QB,2.0,,,,,,,,,,,,,,,1.0,3.0,33.3,7.0,2.3,2.3,0.0,0.0,52.9,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,2013,Western Kentucky,Sun Belt,JR,QB,12.0,,,,,,,,,,,,,,,246.0,374.0,65.8,2857.0,7.6,6.7,14.0,14.0,134.8,34.0,-109.0,-3.2,0.0,0.0,0.0,,0.0,34.0,-109.0,-3.2,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,*2014,Western Kentucky,CUSA,SR,QB,13.0,,,,,,,,,,,,,,,375.0,552.0,67.9,4830.0,8.8,9.7,49.0,10.0,167.1,39.0,-52.0,-1.3,2.0,0.0,0.0,,0.0,39.0,-52.0,-1.3,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,*2015,Western Kentucky,CUSA,SR,QB,14.0,,,,,,,,,,,,,,,388.0,540.0,71.9,5055.0,9.4,10.4,48.0,9.0,176.5,27.0,-122.0,-4.5,1.0,1.0,7.0,7.0,1.0,28.0,-115.0,-4.1,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,Career,Western Kentucky,,,,,,,,,,,,,,,,,,,1023.0,1491.0,68.6,12855.0,8.6,9.1,111.0,34.0,161.0,102.0,-285.0,-2.8,3.0,1.0,7.0,7.0,1.0,103.0,-278.0,-2.7,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,*2012,Alabama,SEC,FR,RB,12.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,42.0,281.0,6.7,5.0,,,,,42.0,281.0,6.7,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,*2013,Alabama,SEC,,RB,11.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,92.0,694.0,7.5,8.0,12.0,135.0,11.3,1.0,104.0,829.0,8.0,9.0,1.0,19.0,19.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,*2014,Alabama,SEC,JR,RB,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,22.0,112.0,5.1,4.0,5.0,159.0,31.8,2.0,27.0,271.0,10.0,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,*2015,Alabama,SEC,SR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,77.0,408.0,5.3,1.0,29.0,276.0,9.5,1.0,106.0,684.0,6.5,2.0,0.0,0.0,,0.0,19.0,505.0,26.6,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,Career,Alabama,,,,,6.0,2.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,233.0,1495.0,6.4,18.0,46.0,570.0,12.4,4.0,279.0,2065.0,7.4,22.0,1.0,19.0,19.0,0.0,19.0,505.0,26.6,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-drango-1.html,*2012,Baylor,Big 12,FR,OL,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-drango-1.html,*2015,Baylor,Big 12,SR,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-drango-1.html,Career,Baylor,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,*2011,Florida,SEC,FR,QB,5.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,16.0,34.0,47.1,148.0,4.4,1.7,0.0,2.0,71.9,16.0,18.0,1.1,0.0,,,,,16.0,18.0,1.1,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,*2012,Florida,SEC,SO,QB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,156.0,245.0,63.7,1646.0,6.7,6.8,12.0,5.0,132.2,118.0,413.0,3.5,4.0,,,,,118.0,413.0,3.5,4.0,,,,,,,,,,,,,,,,1.0,15.0,15.0
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,2013,Florida,SEC,JR,QB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,42.0,61.0,68.9,477.0,7.8,6.3,2.0,3.0,135.5,17.0,38.0,2.2,1.0,0.0,0.0,,0.0,17.0,38.0,2.2,1.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,*2014,Florida,SEC,JR,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,114.0,212.0,53.8,1140.0,5.4,4.1,9.0,10.0,103.5,69.0,180.0,2.6,4.0,0.0,0.0,,0.0,69.0,180.0,2.6,4.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,*2015,Louisiana Tech,CUSA,SR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,279.0,448.0,62.3,4026.0,9.0,9.4,27.0,8.0,154.1,92.0,323.0,3.5,5.0,0.0,0.0,,0.0,92.0,323.0,3.5,5.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,Career,Overall,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,607.0,1000.0,60.7,7437.0,7.4,7.2,50.0,28.0,134.1,312.0,972.0,3.1,14.0,0.0,0.0,,0.0,312.0,972.0,3.1,14.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,15.0,15.0
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,,Florida,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,328.0,552.0,59.4,3411.0,6.2,5.4,23.0,20.0,117.8,220.0,649.0,3.0,9.0,0.0,0.0,,0.0,220.0,649.0,3.0,9.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,15.0,15.0
https://www.sports-reference.com/cfb/players/jeff-driskel-1.html,,Louisiana Tech,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,279.0,448.0,62.3,4026.0,9.0,9.4,27.0,8.0,154.1,92.0,323.0,3.5,5.0,0.0,0.0,,0.0,92.0,323.0,3.5,5.0,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/thomas-duarte-1.html,*2013,UCLA,Pac-12,,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,16.0,214.0,13.4,3.0,16.0,214.0,13.4,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-duarte-1.html,*2014,UCLA,Pac-12,SO,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,28.0,540.0,19.3,4.0,28.0,540.0,19.3,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-duarte-1.html,*2015,UCLA,Pac-12,JR,WR,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,53.0,872.0,16.5,10.0,53.0,872.0,16.5,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-duarte-1.html,Career,UCLA,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,97.0,1626.0,16.8,17.0,97.0,1626.0,16.8,17.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/parker-ehinger-1.html,*2015,Cincinnati,American,SR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/parker-ehinger-1.html,Career,Cincinnati,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-elliott-1.html,2012,Colorado State,MWC,SO,DB,11.0,24.0,9.0,33.0,2.0,0.0,2.0,76.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-elliott-1.html,*2013,Colorado State,MWC,SO,DB,11.0,24.0,5.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-elliott-1.html,*2014,Colorado State,MWC,JR,DB,11.0,23.0,7.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-elliott-1.html,*2015,Colorado State,MWC,SR,DB,10.0,21.0,11.0,32.0,0.0,0.0,2.0,48.0,24.0,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-elliott-1.html,Career,Colorado State,,,,,92.0,32.0,124.0,4.0,0.0,7.0,124.0,17.7,1.0,21.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,*2013,Ohio State,Big Ten,FR,RB,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,30.0,262.0,8.7,2.0,3.0,23.0,7.7,1.0,33.0,285.0,8.6,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,*2014,Ohio State,Big Ten,SO,RB,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,273.0,1878.0,6.9,18.0,28.0,220.0,7.9,0.0,301.0,2098.0,7.0,18.0,0.0,0.0,,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,*2015,Ohio State,Big Ten,JR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,289.0,1821.0,6.3,23.0,27.0,206.0,7.6,0.0,316.0,2027.0,6.4,23.0,2.0,13.0,6.5,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,Career,Ohio State,,,,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,592.0,3961.0,6.7,43.0,58.0,449.0,7.7,1.0,650.0,4410.0,6.8,44.0,2.0,13.0,6.5,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,2011,San Jose State,WAC,FR,RB,12.0,4.0,1.0,5.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,29.0,107.0,3.7,1.0,3.0,17.0,5.7,0.0,32.0,124.0,3.9,1.0,,,,,28.0,672.0,24.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,*2012,San Jose State,WAC,SO,RB,9.0,,,,,,,,,,,,,,,,,,,,,,,,45.0,205.0,4.6,1.0,10.0,126.0,12.6,1.0,55.0,331.0,6.0,2.0,,,,,22.0,599.0,27.2,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,2013,San Jose State,MWC,JR,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,2014,San Jose State,MWC,SR,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,158.0,888.0,5.6,4.0,29.0,306.0,10.6,1.0,187.0,1194.0,6.4,5.0,7.0,81.0,11.6,1.0,26.0,506.0,19.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,*2015,San Jose State,MWC,SR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,294.0,1601.0,5.4,13.0,45.0,334.0,7.4,2.0,339.0,1935.0,5.7,15.0,7.0,105.0,15.0,1.0,25.0,597.0,23.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,Career,San Jose State,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,528.0,2803.0,5.3,19.0,87.0,783.0,9.0,4.0,615.0,3586.0,5.8,23.0,14.0,186.0,13.3,2.0,101.0,2374.0,23.5,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,*2012,Utah State,WAC,FR,LB,13.0,28.0,59.0,87.0,8.0,3.0,3.0,26.0,8.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,*2013,Utah State,MWC,SO,LB,14.0,37.0,45.0,82.0,13.0,5.0,1.0,99.0,99.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,0.0,0.0,,0.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,*2014,Utah State,MWC,JR,LB,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,*2015,Utah State,MWC,SR,LB,13.0,37.0,45.0,82.0,15.0,5.0,0.0,0.0,,0.0,0.0,4.0,1.0,1.0,2.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,Career,Utah State,,,,,104.0,149.0,253.0,36.0,13.0,4.0,125.0,31.3,1.0,1.0,5.0,1.0,1.0,4.0,,,,,,,,,,0.0,0.0,,0.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,
