NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/dexter-mccluster-1.html,Career,Ole Miss,,,,,130.0,1703.0,13.1,7.0,304.0,1955.0,6.4,15.0,434.0,3658.0,8.4,22.0,8.0,0.0,8.0,0.0,0.0,,,,,,,,,,1.0,6.0,16.7,27.0,4.5,-7.2,1.0,2.0,42.8,8.0,57.0,7.1,0.0,19.0,374.0,19.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-mccourty-1.html,*2006,Rutgers,Big East,FR,DB,13.0,,,,,,,,,,,,,23.0,15.0,38.0,1.5,0.5,2.0,69.0,34.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-mccourty-1.html,*2007,Rutgers,Big East,SO,DB,13.0,,,,,,,,,,,,,40.0,23.0,63.0,1.5,0.5,2.0,36.0,18.0,1.0,,,,,,,,,,,,,,,2.0,56.0,28.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-mccourty-1.html,*2008,Rutgers,Big East,JR,DB,13.0,,,,,,,,,,,,,37.0,20.0,57.0,1.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-mccourty-1.html,*2009,Rutgers,Big East,SR,DB,13.0,,,,,,,,,,,,,49.0,31.0,80.0,7.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,21.0,10.5,0.0,14.0,356.0,25.4,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-mccourty-1.html,Career,Rutgers,,,,,,,,,,,,,,,,,149.0,89.0,238.0,12.0,1.0,6.0,105.0,17.5,2.0,,,,,,,,,,,,,,,5.0,102.0,20.4,0.0,15.0,357.0,23.8,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-mccoy-1.html,*2007,Oklahoma,Big 12,FR,DL,13.0,,,,,,,,,,,,,10.0,9.0,19.0,6.5,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-mccoy-1.html,*2008,Oklahoma,Big 12,SO,DL,14.0,,,,,,,,,,,,,16.0,14.0,30.0,11.0,6.5,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-mccoy-1.html,*2009,Oklahoma,Big 12,JR,DL,13.0,,,,,,,,,,,,,25.0,9.0,34.0,15.5,6.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-mccoy-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,51.0,32.0,83.0,33.0,14.5,1.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,*2006,Texas,Big 12,FR,QB,13.0,,,,,68.0,170.0,2.5,2.0,68.0,170.0,2.5,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,217.0,318.0,68.2,2570.0,8.1,8.9,29.0,7.0,161.8,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,*2007,Texas,Big 12,SO,QB,13.0,,,,,114.0,492.0,4.3,4.0,114.0,492.0,4.3,4.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,276.0,424.0,65.1,3303.0,7.8,6.9,22.0,18.0,139.2,,,,,,,,,3.0,80.0,26.7,,,,,,,
https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,*2008,Texas,Big 12,JR,QB,13.0,,,,,136.0,561.0,4.1,11.0,136.0,561.0,4.1,11.0,,,,,,,,,,,,,,,332.0,433.0,76.7,3859.0,8.9,9.7,34.0,8.0,173.8,,,,,,,,,2.0,69.0,34.5,,,,,,,
https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,*2009,Texas,Big 12,SR,QB,14.0,,,,,129.0,348.0,2.7,3.0,129.0,348.0,2.7,3.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,332.0,470.0,70.6,3521.0,7.5,7.5,27.0,12.0,147.4,,,,,,,,,4.0,131.0,32.8,,,,,,,
https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,Career,Texas,,,,,,,,,447.0,1571.0,3.5,20.0,447.0,1571.0,3.5,20.0,2.0,3.0,5.0,0.0,0.0,,,,,,,,,,1157.0,1645.0,70.3,13253.0,8.1,8.2,112.0,45.0,155.0,,,,,,,,,9.0,280.0,31.1,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-mccoy-1.html,*2007,USC,Pac-10,SO,TE,13.0,2.0,18.0,9.0,1.0,,,,,2.0,18.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-mccoy-1.html,*2008,USC,Pac-10,JR,TE,13.0,22.0,256.0,11.6,1.0,0.0,23.0,,0.0,22.0,279.0,12.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-mccoy-1.html,*2009,USC,Pac-10,SR,TE,10.0,22.0,457.0,20.8,1.0,1.0,2.0,2.0,0.0,23.0,459.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-mccoy-1.html,Career,USC,,,,,46.0,731.0,15.9,3.0,1.0,25.0,25.0,0.0,47.0,756.0,16.1,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-mcgaha-1.html,*2006,Arizona State,Pac-10,FR,WR,13.0,16.0,238.0,14.9,3.0,,,,,16.0,238.0,14.9,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,9.0,4.5,0.0,9.0,144.0,16.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-mcgaha-1.html,*2007,Arizona State,Pac-10,SO,WR,13.0,61.0,830.0,13.6,1.0,3.0,1.0,0.3,0.0,64.0,831.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,5.0,100.0,20.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-mcgaha-1.html,2008,Arizona State,Pac-10,JR,WR,12.0,35.0,501.0,14.3,1.0,,,,,35.0,501.0,14.3,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,32.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-mcgaha-1.html,2009,Arizona State,Pac-10,SR,WR,12.0,56.0,673.0,12.0,4.0,,,,,56.0,673.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-mcgaha-1.html,Career,Arizona State,,,,,168.0,2242.0,13.3,9.0,3.0,1.0,0.3,0.0,171.0,2243.0,13.1,9.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,15.0,5.0,0.0,15.0,276.0,18.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-mcknight-1.html,*2007,USC,Pac-10,FR,RB,13.0,23.0,203.0,8.8,1.0,94.0,540.0,5.7,3.0,117.0,743.0,6.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,160.0,8.4,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-mcknight-1.html,*2008,USC,Pac-10,SO,RB,11.0,21.0,193.0,9.2,1.0,89.0,659.0,7.4,2.0,110.0,852.0,7.7,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,53.0,5.9,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-mcknight-1.html,*2009,USC,Pac-10,JR,RB,12.0,22.0,146.0,6.6,0.0,164.0,1014.0,6.2,8.0,186.0,1160.0,6.2,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,4.0,41.0,10.3,0.0,2.0,50.0,25.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-mcknight-1.html,Career,USC,,,,,66.0,542.0,8.2,2.0,347.0,2213.0,6.4,13.0,413.0,2755.0,6.7,15.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,32.0,254.0,7.9,0.0,2.0,50.0,25.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-mclaughlin-1.html,*2006,Boston College,ACC,FR,LB,9.0,,,,,,,,,,,,,7.0,5.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-mclaughlin-1.html,*2007,Boston College,ACC,SO,LB,14.0,,,,,,,,,,,,,41.0,23.0,64.0,5.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-mclaughlin-1.html,*2008,Boston College,ACC,JR,LB,14.0,,,,,,,,,,,,,53.0,36.0,89.0,10.5,3.5,1.0,36.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-mclaughlin-1.html,*2009,Boston College,ACC,SR,LB,9.0,,,,,,,,,,,,,27.0,29.0,56.0,2.5,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-mclaughlin-1.html,Career,Boston College,,,,,,,,,,,,,,,,,128.0,93.0,221.0,18.0,3.5,1.0,36.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrick-mcmanis-1.html,2006,Northwestern,Big Ten,FR,DB,11.0,,,,,,,,,,,,,16.0,6.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,28.0,588.0,21.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrick-mcmanis-1.html,2007,Northwestern,Big Ten,SO,DB,12.0,,,,,,,,,,,,,51.0,24.0,75.0,6.5,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,31.0,718.0,23.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrick-mcmanis-1.html,*2008,Northwestern,Big Ten,JR,DB,13.0,,,,,,,,,,,,,53.0,14.0,67.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,57.0,19.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrick-mcmanis-1.html,*2009,Northwestern,Big Ten,SR,DB,10.0,,,,,,,,,,,,,27.0,10.0,37.0,1.5,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrick-mcmanis-1.html,Career,Northwestern,,,,,,,,,,,,,,,,,147.0,54.0,201.0,8.0,1.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,62.0,1363.0,22.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,2007,Miami (FL),ACC,FR,RB,8.0,,,,,20.0,90.0,4.5,1.0,20.0,90.0,4.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,19.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,*2008,Miami (FL),ACC,SO,RB,7.0,,,,,13.0,62.0,4.8,2.0,13.0,62.0,4.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,*2009,SMU,CUSA,JR,RB,13.0,31.0,283.0,9.1,2.0,236.0,1188.0,5.0,12.0,267.0,1471.0,5.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,66.0,22.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,Career,Overall,,,,,31.0,283.0,9.1,2.0,269.0,1340.0,5.0,15.0,300.0,1623.0,5.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,13.0,265.0,20.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,,Miami (FL),,,,,,,,,33.0,152.0,4.6,3.0,33.0,152.0,4.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,19.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shawnbrey-mcneal-1.html,,SMU,,,,,31.0,283.0,9.1,2.0,236.0,1188.0,5.0,12.0,267.0,1471.0,5.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,66.0,22.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kerry-meier-1.html,2006,Kansas,Big 12,FR,QB,8.0,1.0,5.0,5.0,0.0,99.0,344.0,3.5,5.0,100.0,349.0,3.5,5.0,,,,,,,,,,,,,,,104.0,184.0,56.5,1193.0,6.5,5.5,13.0,10.0,123.4,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kerry-meier-1.html,*2007,Kansas,Big 12,SO,QB,13.0,26.0,274.0,10.5,2.0,15.0,78.0,5.2,1.0,41.0,352.0,8.6,3.0,,,,,,,,,,,,,,,25.0,29.0,86.2,275.0,9.5,11.6,3.0,0.0,200.0,,,,,,,,,4.0,129.0,32.3,,,,,,,
https://www.sports-reference.com/cfb/players/kerry-meier-1.html,*2008,Kansas,Big 12,JR,WR,13.0,97.0,1045.0,10.8,8.0,2.0,-5.0,-2.5,0.0,99.0,1040.0,10.5,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,3.0,3.0,100.0,74.0,24.7,31.3,1.0,0.0,417.2,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kerry-meier-1.html,2009,Kansas,Big 12,SR,WR,12.0,102.0,985.0,9.7,8.0,2.0,-2.0,-1.0,0.0,104.0,983.0,9.5,8.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,2.0,3.0,66.7,70.0,23.3,23.3,0.0,0.0,262.7,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kerry-meier-1.html,Career,Kansas,,,,,226.0,2309.0,10.2,18.0,118.0,415.0,3.5,6.0,344.0,2724.0,7.9,24.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,134.0,219.0,61.2,1612.0,7.4,6.9,17.0,10.0,139.5,,,,,,,,,4.0,129.0,32.3,,,,,,,
https://www.sports-reference.com/cfb/players/zoltan-mesko-1.html,*2006,Michigan,Big Ten,SO,P,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2079.0,41.6,,,,,,,
https://www.sports-reference.com/cfb/players/zoltan-mesko-1.html,*2007,Michigan,Big Ten,JR,P,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,2876.0,41.1,,,,,,,
https://www.sports-reference.com/cfb/players/zoltan-mesko-1.html,2008,Michigan,Big Ten,JR,P,12.0,,,,,2.0,20.0,10.0,0.0,2.0,20.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,3436.0,43.0,,,,,,,
https://www.sports-reference.com/cfb/players/zoltan-mesko-1.html,2009,Michigan,Big Ten,SR,P,11.0,,,,,1.0,-3.0,-3.0,0.0,1.0,-3.0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,2312.0,44.5,,,,,,,
https://www.sports-reference.com/cfb/players/zoltan-mesko-1.html,Career,Michigan,,,,,,,,,3.0,17.0,5.7,0.0,3.0,17.0,5.7,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,10703.0,42.5,,,,,,,
https://www.sports-reference.com/cfb/players/greg-middleton-1.html,2006,Indiana,Big Ten,FR,DL,5.0,,,,,,,,,,,,,4.0,2.0,6.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-middleton-1.html,*2007,Indiana,Big Ten,SO,DL,13.0,,,,,,,,,,,,,26.0,24.0,50.0,17.0,16.0,,,,,4.0,2.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-middleton-1.html,2008,Indiana,Big Ten,JR,DL,11.0,,,,,,,,,,,,,14.0,4.0,18.0,5.0,4.0,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-middleton-1.html,2009,Indiana,Big Ten,SR,DL,12.0,,,,,,,,,,,,,21.0,17.0,38.0,8.5,3.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-middleton-1.html,Career,Indiana,,,,,,,,,,,,,,,,,65.0,47.0,112.0,31.5,23.0,,,,,7.0,2.0,44.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lonyae-miller-1.html,2006,Fresno State,WAC,FR,RB,10.0,3.0,30.0,10.0,0.0,54.0,287.0,5.3,2.0,57.0,317.0,5.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lonyae-miller-1.html,*2007,Fresno State,WAC,SO,RB,10.0,2.0,23.0,11.5,0.0,132.0,609.0,4.6,7.0,134.0,632.0,4.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lonyae-miller-1.html,*2008,Fresno State,WAC,JR,RB,12.0,,,,,120.0,812.0,6.8,7.0,120.0,812.0,6.8,7.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lonyae-miller-1.html,*2009,Fresno State,WAC,SR,RB,13.0,9.0,38.0,4.2,0.0,68.0,354.0,5.2,4.0,77.0,392.0,5.1,4.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,49.0,24.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lonyae-miller-1.html,Career,Fresno State,,,,,14.0,91.0,6.5,0.0,374.0,2062.0,5.5,20.0,388.0,2153.0,5.5,20.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,49.0,24.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-minor-1.html,*2006,Michigan,Big Ten,FR,RB,11.0,1.0,9.0,9.0,0.0,42.0,238.0,5.7,2.0,43.0,247.0,5.7,2.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-minor-1.html,*2007,Michigan,Big Ten,SO,RB,12.0,3.0,1.0,0.3,0.0,90.0,385.0,4.3,1.0,93.0,386.0,4.2,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,13.0,257.0,19.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-minor-1.html,2008,Michigan,Big Ten,JR,RB,11.0,5.0,59.0,11.8,2.0,103.0,533.0,5.2,9.0,108.0,592.0,5.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-minor-1.html,2009,Michigan,Big Ten,SR,RB,9.0,1.0,1.0,1.0,0.0,96.0,502.0,5.2,8.0,97.0,503.0,5.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-minor-1.html,Career,Michigan,,,,,10.0,70.0,7.0,2.0,331.0,1658.0,5.0,20.0,341.0,1728.0,5.1,22.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,14.0,261.0,18.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/koa-misi-1.html,*2007,Utah,MWC,SO,DL,13.0,,,,,,,,,,,,,29.0,38.0,67.0,8.0,2.5,,,,,2.0,1.0,28.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/koa-misi-1.html,*2008,Utah,MWC,JR,DL,13.0,,,,,,,,,,,,,31.0,37.0,68.0,8.5,3.0,,,,,6.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/koa-misi-1.html,*2009,Utah,MWC,SR,DL,12.0,,,,,,,,,,,,,34.0,37.0,71.0,9.5,5.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/koa-misi-1.html,Career,Utah,,,,,,,,,,,,,,,,,94.0,112.0,206.0,26.0,10.5,,,,,8.0,1.0,28.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-mitchell-1.html,2006,Arizona,Pac-10,FR,RB,12.0,9.0,136.0,15.1,1.0,4.0,7.0,1.8,0.0,13.0,143.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-mitchell-1.html,2007,Arizona,Pac-10,SO,RB,12.0,5.0,38.0,7.6,1.0,,,,,5.0,38.0,7.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-mitchell-1.html,*2008,Arizona,Pac-10,JR,DL,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,16.0,24.0,40.0,5.5,1.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-mitchell-1.html,*2009,Arizona,Pac-10,SR,DL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,34.0,14.0,48.0,12.5,6.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-mitchell-1.html,Career,Arizona,,,,,14.0,174.0,12.4,2.0,4.0,7.0,1.8,0.0,18.0,181.0,10.1,2.0,50.0,38.0,88.0,18.0,8.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,1.0,8.0,8.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlton-mitchell-1.html,*2007,South Florida,Big East,FR,WR,13.0,37.0,537.0,14.5,4.0,4.0,17.0,4.3,0.0,41.0,554.0,13.5,4.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlton-mitchell-1.html,*2008,South Florida,Big East,SO,WR,13.0,28.0,405.0,14.5,1.0,1.0,7.0,7.0,0.0,29.0,412.0,14.2,1.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlton-mitchell-1.html,*2009,South Florida,Big East,JR,WR,11.0,40.0,706.0,17.7,4.0,,,,,40.0,706.0,17.7,4.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlton-mitchell-1.html,Career,South Florida,,,,,105.0,1648.0,15.7,9.0,5.0,24.0,4.8,0.0,110.0,1672.0,15.2,9.0,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,*2005,Iowa,Big Ten,FR,TE,12.0,8.0,112.0,14.0,0.0,,,,,8.0,112.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,*2006,Iowa,Big Ten,SO,TE,13.0,11.0,140.0,12.7,3.0,,,,,11.0,140.0,12.7,3.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,2007,Iowa,Big Ten,JR,TE,4.0,14.0,170.0,12.1,3.0,,,,,14.0,170.0,12.1,3.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,*2008,Iowa,Big Ten,JR,TE,9.0,13.0,144.0,11.1,1.0,,,,,13.0,144.0,11.1,1.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,*2009,Iowa,Big Ten,SR,TE,10.0,30.0,387.0,12.9,4.0,,,,,30.0,387.0,12.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-moeaki-1.html,Career,Iowa,,,,,76.0,953.0,12.5,11.0,,,,,76.0,953.0,12.5,11.0,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
