NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/harry-douglas-1.html,Career,Louisville,,,,,6.0,2.0,8.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,19.0,162.0,8.5,1.0,173.0,2924.0,16.9,15.0,192.0,3086.0,16.1,16.0,18.0,354.0,19.7,0.0,6.0,16.0,2.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sedrick-ellis-1.html,*2005,USC,Pac-10,SO,DL,13.0,28.0,22.0,50.0,7.5,4.5,,,,,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sedrick-ellis-1.html,*2006,USC,Pac-10,JR,DL,10.0,18.0,16.0,34.0,8.0,4.5,,,,,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sedrick-ellis-1.html,*2007,USC,Pac-10,SR,DL,13.0,29.0,29.0,58.0,12.5,8.5,,,,,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sedrick-ellis-1.html,Career,USC,,,,,75.0,67.0,142.0,28.0,17.5,,,,,13.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-ellis-1.html,*2005,Virginia Tech,ACC,SO,DL,13.0,15.0,26.0,41.0,10.5,6.0,1.0,29.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-ellis-1.html,*2006,Virginia Tech,ACC,JR,DL,12.0,18.0,20.0,38.0,8.5,4.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-ellis-1.html,*2007,Virginia Tech,ACC,SR,DL,14.0,25.0,28.0,53.0,9.0,8.5,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-ellis-1.html,Career,Virginia Tech,,,,,58.0,74.0,132.0,28.0,19.0,2.0,34.0,17.0,2.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decody-fagg-1.html,*2004,Florida State,ACC,FR,WR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,53.0,8.8,0.0,6.0,53.0,8.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decody-fagg-1.html,*2005,Florida State,ACC,SO,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,404.0,11.5,1.0,35.0,404.0,11.5,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decody-fagg-1.html,*2006,Florida State,ACC,JR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,0.0,37.0,439.0,11.9,1.0,37.0,449.0,12.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decody-fagg-1.html,*2007,Florida State,ACC,SR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,758.0,14.0,5.0,54.0,758.0,14.0,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decody-fagg-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,0.0,132.0,1654.0,12.5,7.0,132.0,1664.0,12.6,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-fine-1.html,2004,Kansas,Big 12,FR,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,2.0,16.0,8.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-fine-1.html,*2005,Kansas,Big 12,SO,TE,12.0,4.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,22.0,244.0,11.1,1.0,22.0,244.0,11.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-fine-1.html,2006,Kansas,Big 12,JR,TE,12.0,3.0,5.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,28.0,355.0,12.7,5.0,28.0,355.0,12.7,5.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-fine-1.html,*2007,Kansas,Big 12,SR,TE,13.0,4.0,3.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,46.0,394.0,8.6,4.0,46.0,394.0,8.6,4.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-fine-1.html,Career,Kansas,,,,,11.0,10.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,98.0,1009.0,10.3,10.0,98.0,1009.0,10.3,10.0,2.0,19.0,9.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jon-finley-1.html,*2004,Oklahoma,Big 12,FR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,94.0,13.4,1.0,7.0,94.0,13.4,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jon-finley-1.html,*2005,Oklahoma,Big 12,SO,TE,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,13.0,150.0,11.5,2.0,13.0,150.0,11.5,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jon-finley-1.html,*2006,Oklahoma,Big 12,JR,TE,14.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.0,241.0,12.7,3.0,19.0,241.0,12.7,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jon-finley-1.html,*2007,Oklahoma,Big 12,SR,TE,14.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,23.0,290.0,12.6,4.0,23.0,290.0,12.6,4.0,2.0,23.0,11.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jon-finley-1.html,Career,Oklahoma,,,,,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,62.0,775.0,12.5,10.0,62.0,775.0,12.5,10.0,2.0,23.0,11.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermichael-finley-1.html,*2006,Texas,Big 12,FR,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,372.0,12.0,3.0,31.0,372.0,12.0,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermichael-finley-1.html,*2007,Texas,Big 12,SO,TE,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,0.0,0.0,,1.0,45.0,575.0,12.8,2.0,45.0,575.0,12.8,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermichael-finley-1.html,Career,Texas,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,0.0,0.0,,1.0,76.0,947.0,12.5,5.0,76.0,947.0,12.5,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-flacco-1.html,*2004,Pitt,Big East,FR,QB,3.0,,,,,,,,,,,,,,,1.0,4.0,25.0,11.0,2.8,2.8,0.0,0.0,48.1,6.0,0.0,0.0,0.0,,,,,6.0,0.0,0.0,0.0,,,,,,,,,1.0,25.0,25.0,,,,,,,
https://www.sports-reference.com/cfb/players/joe-flacco-1.html,Career,Pitt,,,,,,,,,,,,,,,,,,,1.0,4.0,25.0,11.0,2.8,2.8,0.0,0.0,48.1,6.0,0.0,0.0,0.0,,,,,6.0,0.0,0.0,0.0,,,,,,,,,1.0,25.0,25.0,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-flowers-1.html,*2004,Virginia Tech,ACC,FR,DB,1.0,,,,,,1.0,38.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-flowers-1.html,*2005,Virginia Tech,ACC,FR,DB,12.0,13.0,7.0,20.0,1.5,0.0,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-flowers-1.html,*2006,Virginia Tech,ACC,SO,DB,13.0,30.0,21.0,51.0,7.5,3.5,3.0,26.0,8.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-flowers-1.html,*2007,Virginia Tech,ACC,JR,DB,14.0,56.0,30.0,86.0,8.0,0.0,5.0,93.0,18.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-flowers-1.html,Career,Virginia Tech,,,,,99.0,58.0,157.0,17.0,3.5,10.0,172.0,17.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-fluellen-1.html,*2005,Florida State,ACC,SO,DL,12.0,8.0,18.0,26.0,7.5,3.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-fluellen-1.html,*2006,Florida State,ACC,JR,DL,13.0,16.0,12.0,28.0,8.0,0.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-fluellen-1.html,*2007,Florida State,ACC,SR,DL,11.0,10.0,11.0,21.0,2.0,2.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-fluellen-1.html,Career,Florida State,,,,,34.0,41.0,75.0,17.5,5.5,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-flynn-1.html,*2004,LSU,SEC,FR,QB,10.0,,,,,,,,,,,,,,,4.0,10.0,40.0,99.0,9.9,11.9,1.0,0.0,156.2,3.0,-5.0,-1.7,0.0,,,,,3.0,-5.0,-1.7,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-flynn-1.html,*2005,LSU,SEC,SO,QB,9.0,,,,,,,,,,,,,,,27.0,48.0,56.3,457.0,9.5,11.5,7.0,1.0,180.2,12.0,44.0,3.7,0.0,,,,,12.0,44.0,3.7,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-flynn-1.html,*2006,LSU,SEC,JR,QB,10.0,,,,,,,,,,,,,,,12.0,20.0,60.0,133.0,6.7,6.4,2.0,1.0,138.9,13.0,86.0,6.6,1.0,,,,,13.0,86.0,6.6,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-flynn-1.html,*2007,LSU,SEC,SR,QB,12.0,,,,,,,,,,,,,,,202.0,359.0,56.3,2407.0,6.7,6.5,21.0,11.0,125.8,100.0,215.0,2.2,4.0,1.0,35.0,35.0,0.0,101.0,250.0,2.5,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-flynn-1.html,Career,LSU,,,,,,,,,,,,,,,,,,,245.0,437.0,56.1,3096.0,7.1,7.2,31.0,13.0,133.0,128.0,340.0,2.7,5.0,1.0,35.0,35.0,0.0,129.0,375.0,2.9,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wilrey-fontenot-1.html,2004,Arizona,Pac-10,FR,DB,11.0,,,,,,2.0,17.0,8.5,0.0,,,33.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,25.0,25.0,0.0,4.0,26.0,6.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wilrey-fontenot-1.html,2005,Arizona,Pac-10,SO,DB,11.0,36.0,15.0,51.0,0.5,0.0,2.0,34.0,17.0,0.0,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,,,,,1.0,-3.0,-3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wilrey-fontenot-1.html,2006,Arizona,Pac-10,JR,DB,12.0,31.0,6.0,37.0,2.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wilrey-fontenot-1.html,2007,Arizona,Pac-10,SR,DB,12.0,29.0,11.0,40.0,0.5,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wilrey-fontenot-1.html,Career,Arizona,,,,,96.0,32.0,128.0,3.0,0.0,5.0,58.0,11.6,0.0,8.0,0.0,33.0,1.0,0.0,,,,,,,,,,1.0,-3.0,-3.0,0.0,0.0,0.0,,0.0,1.0,-3.0,-3.0,0.0,1.0,25.0,25.0,0.0,5.0,26.0,5.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,*2004,California,Pac-10,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,49.0,4.5,1.0,,,,,11.0,49.0,4.5,1.0,1.0,11.0,11.0,0.0,0.0,0.0,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,*2005,California,Pac-10,SO,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,132.0,999.0,7.6,6.0,7.0,68.0,9.7,0.0,139.0,1067.0,7.7,6.0,4.0,70.0,17.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,*2006,California,Pac-10,JR,RB,13.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,119.0,626.0,5.3,4.0,12.0,116.0,9.7,1.0,131.0,742.0,5.7,5.0,5.0,81.0,16.2,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,*2007,California,Pac-10,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,305.0,1546.0,5.1,15.0,22.0,202.0,9.2,0.0,327.0,1748.0,5.3,15.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,Career,California,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,567.0,3220.0,5.7,26.0,41.0,386.0,9.4,1.0,608.0,3606.0,5.9,27.0,10.0,162.0,16.2,0.0,0.0,0.0,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-forte-1.html,2004,Tulane,CUSA,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,140.0,624.0,4.5,4.0,20.0,180.0,9.0,2.0,160.0,804.0,5.0,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-forte-1.html,2005,Tulane,CUSA,SO,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,169.0,655.0,3.9,4.0,23.0,163.0,7.1,1.0,192.0,818.0,4.3,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-forte-1.html,2006,Tulane,CUSA,JR,RB,9.0,6.0,0.0,6.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,859.0,5.3,8.0,28.0,360.0,12.9,2.0,191.0,1219.0,6.4,10.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-forte-1.html,2007,Tulane,CUSA,SR,RB,12.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,1.0,10.0,10.0,4.0,0.4,0.4,0.0,0.0,13.4,361.0,2127.0,5.9,23.0,32.0,282.0,8.8,0.0,393.0,2409.0,6.1,23.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-forte-1.html,Career,Tulane,,,,,9.0,0.0,9.0,0.0,0.0,,,,,,,,,,1.0,11.0,9.1,4.0,0.4,0.4,0.0,0.0,12.1,833.0,4265.0,5.1,39.0,103.0,985.0,9.6,5.0,936.0,5250.0,5.6,44.0,2.0,11.0,5.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/william-franklin-1.html,2004,Missouri,Big 12,FR,WR,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,-6.0,0.0,6.0,174.0,29.0,1.0,7.0,168.0,24.0,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/william-franklin-1.html,*2005,Missouri,Big 12,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,2.1,0.0,40.0,413.0,10.3,2.0,48.0,430.0,9.0,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/william-franklin-1.html,*2006,Missouri,Big 12,JR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,829.0,17.3,6.0,48.0,829.0,17.3,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/william-franklin-1.html,*2007,Missouri,Big 12,SR,WR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,709.0,14.5,4.0,49.0,709.0,14.5,4.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/william-franklin-1.html,Career,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,1.2,0.0,143.0,2125.0,14.9,13.0,152.0,2136.0,14.1,13.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/curtis-gatewood-1.html,2005,Vanderbilt,SEC,SO,LB,11.0,17.0,5.0,22.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/curtis-gatewood-1.html,2006,Vanderbilt,SEC,JR,DL,12.0,36.0,13.0,49.0,8.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/curtis-gatewood-1.html,2007,Vanderbilt,SEC,SR,DL,12.0,16.0,14.0,30.0,7.0,3.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/curtis-gatewood-1.html,Career,Vanderbilt,,,,,69.0,32.0,101.0,17.5,10.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-geathers-1.html,2006,UNLV,MWC,SO,DL,11.0,11.0,21.0,32.0,9.5,5.5,,,,,0.0,1.0,67.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-geathers-1.html,2007,UNLV,MWC,JR,DL,12.0,26.0,14.0,40.0,6.5,5.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-geathers-1.html,Career,UNLV,,,,,37.0,35.0,72.0,16.0,11.0,,,,,1.0,1.0,67.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-gholston-1.html,*2005,Ohio State,Big Ten,SO,DL,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-gholston-1.html,*2006,Ohio State,Big Ten,JR,DL,13.0,21.0,28.0,49.0,15.0,8.5,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-gholston-1.html,*2007,Ohio State,Big Ten,SR,DL,13.0,25.0,12.0,37.0,15.5,14.0,0.0,0.0,,0.0,0.0,1.0,25.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-gholston-1.html,Career,Ohio State,,,,,47.0,40.0,87.0,30.5,22.5,1.0,8.0,8.0,0.0,0.0,1.0,25.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/breno-giacomini-1.html,*2004,Louisville,CUSA,FR,TE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/breno-giacomini-1.html,*2005,Louisville,Big East,SO,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16.0,5.3,1.0,3.0,16.0,5.3,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/breno-giacomini-1.html,*2006,Louisville,Big East,JR,TE,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/breno-giacomini-1.html,Career,Louisville,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,4.0,19.0,4.8,1.0,4.0,19.0,4.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wallace-gilberry-1.html,*2005,Alabama,SEC,SO,DL,12.0,16.0,21.0,37.0,8.5,1.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wallace-gilberry-1.html,*2006,Alabama,SEC,JR,DL,13.0,24.0,19.0,43.0,10.5,3.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wallace-gilberry-1.html,*2007,Alabama,SEC,SR,DL,13.0,47.0,33.0,80.0,27.0,10.0,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wallace-gilberry-1.html,Career,Alabama,,,,,87.0,73.0,160.0,46.0,15.0,,,,,4.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-godfrey-1.html,*2005,Iowa,Big Ten,SO,DB,11.0,27.0,8.0,35.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-godfrey-1.html,*2006,Iowa,Big Ten,JR,DB,13.0,61.0,22.0,83.0,2.0,0.0,2.0,5.0,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-godfrey-1.html,2007,Iowa,Big Ten,SR,DB,12.0,42.0,23.0,65.0,1.0,0.0,5.0,33.0,6.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-godfrey-1.html,Career,Iowa,,,,,130.0,53.0,183.0,3.5,0.0,7.0,38.0,5.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-goff-1.html,2005,Vanderbilt,SEC,SO,LB,11.0,47.0,16.0,63.0,3.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-goff-1.html,2006,Vanderbilt,SEC,JR,LB,12.0,67.0,26.0,93.0,6.0,2.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-goff-1.html,2007,Vanderbilt,SEC,SR,LB,12.0,57.0,56.0,113.0,6.5,3.0,2.0,12.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-goff-1.html,Career,Vanderbilt,,,,,171.0,98.0,269.0,15.5,6.5,3.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tavares-gooden-1.html,*2004,Miami (FL),ACC,SO,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tavares-gooden-1.html,*2005,Miami (FL),ACC,JR,LB,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
