NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/cyrus-gray-1.html,*2009,Texas A&M,Big 12,SO,RB,13.0,,,,,,,,,,,,,,,28.0,226.0,8.1,2.0,159.0,757.0,4.8,5.0,187.0,983.0,5.3,7.0,,,,,27.0,642.0,23.8,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cyrus-gray-1.html,*2010,Texas A&M,Big 12,JR,RB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,34.0,251.0,7.4,1.0,200.0,1133.0,5.7,12.0,234.0,1384.0,5.9,13.0,,,,,17.0,422.0,24.8,0.0,1.0,1.0,100.0,14.0,14.0,34.0,1.0,0.0,547.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cyrus-gray-1.html,*2011,Texas A&M,Big 12,SR,RB,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,31.0,239.0,7.7,3.0,198.0,1045.0,5.3,12.0,229.0,1284.0,5.6,15.0,,,,,6.0,116.0,19.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cyrus-gray-1.html,Career,Texas A&M,,,,,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,103.0,776.0,7.5,6.0,632.0,3298.0,5.2,30.0,735.0,4074.0,5.5,36.0,,,,,99.0,2349.0,23.7,2.0,1.0,2.0,50.0,14.0,7.0,17.0,1.0,0.0,273.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladarius-green-1.html,2008,Louisiana,Sun Belt,FR,TE,12.0,,,,,,,,,,,,,,,22.0,268.0,12.2,5.0,,,,,22.0,268.0,12.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladarius-green-1.html,2009,Louisiana,Sun Belt,SO,TE,9.0,,,,,,,,,,,,,,,32.0,533.0,16.7,2.0,,,,,32.0,533.0,16.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladarius-green-1.html,2010,Louisiana,Sun Belt,JR,TE,10.0,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,44.0,794.0,18.0,7.0,,,,,44.0,794.0,18.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladarius-green-1.html,*2011,Louisiana,Sun Belt,SR,TE,12.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,51.0,606.0,11.9,8.0,1.0,20.0,20.0,0.0,52.0,626.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladarius-green-1.html,Career,Louisiana,,,,,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,149.0,2201.0,14.8,22.0,1.0,20.0,20.0,0.0,150.0,2221.0,14.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,2008,Baylor,Big 12,FR,QB,12.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,173.0,843.0,4.9,13.0,174.0,843.0,4.8,13.0,,,,,,,,,160.0,267.0,59.9,2091.0,7.8,8.4,15.0,3.0,142.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,2009,Baylor,Big 12,SO,QB,3.0,,,,,,,,,,,,,,,,,,,27.0,77.0,2.9,2.0,27.0,77.0,2.9,2.0,,,,,,,,,45.0,69.0,65.2,481.0,7.0,8.1,4.0,0.0,142.9,1.0,59.0,59.0,,,,,,,
https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,*2010,Baylor,Big 12,SO,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,9.0,9.0,0.0,149.0,635.0,4.3,8.0,150.0,644.0,4.3,8.0,,,,,,,,,304.0,454.0,67.0,3501.0,7.7,7.9,22.0,8.0,144.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,*2011,Baylor,Big 12,JR,QB,13.0,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,179.0,699.0,3.9,10.0,180.0,714.0,4.0,10.0,,,,,,,,,291.0,402.0,72.4,4293.0,10.7,11.8,37.0,6.0,189.5,3.0,99.0,33.0,,,,,,,
https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,Career,Baylor,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,3.0,24.0,8.0,0.0,528.0,2254.0,4.3,33.0,531.0,2278.0,4.3,33.0,,,,,,,,,800.0,1192.0,67.1,10366.0,8.7,9.4,78.0,17.0,158.9,4.0,158.0,39.5,,,,,,,
https://www.sports-reference.com/cfb/players/winston-guy-1.html,*2008,Kentucky,SEC,FR,DB,13.0,8.0,3.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,291.0,29.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/winston-guy-1.html,*2009,Kentucky,SEC,SO,DB,13.0,26.0,34.0,60.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,66.0,16.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/winston-guy-1.html,*2010,Kentucky,SEC,JR,DB,13.0,56.0,50.0,106.0,4.0,0.0,3.0,-2.0,-0.7,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/winston-guy-1.html,2011,Kentucky,SEC,SR,DB,12.0,57.0,63.0,120.0,14.0,1.5,2.0,0.0,0.0,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,5.0,118.0,23.6,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/winston-guy-1.html,Career,Kentucky,,,,,147.0,150.0,297.0,20.0,2.5,5.0,-2.0,-0.4,0.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,19.0,475.0,25.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,*2008,California,Pac-10,FR,DL,8.0,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,*2009,California,Pac-10,SO,DL,11.0,3.0,10.0,13.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,2010,California,Pac-10,JR,DL,11.0,9.0,19.0,28.0,8.5,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,*2011,California,Pac-12,SR,DL,13.0,23.0,24.0,47.0,12.5,5.5,0.0,0.0,,0.0,0.0,2.0,19.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,Career,California,,,,,37.0,54.0,91.0,25.0,11.0,0.0,0.0,,0.0,0.0,2.0,19.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-hamilton-1.html,*2008,Missouri,Big 12,FR,DL,13.0,7.0,10.0,17.0,0.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-hamilton-1.html,*2009,Missouri,Big 12,SO,DL,13.0,20.0,26.0,46.0,5.5,1.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-hamilton-1.html,*2010,Missouri,Big 12,JR,DL,7.0,8.0,12.0,20.0,2.0,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-hamilton-1.html,*2011,Missouri,Big 12,SR,DL,13.0,24.0,32.0,56.0,7.0,3.0,0.0,0.0,,0.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-hamilton-1.html,Career,Missouri,,,,,59.0,80.0,139.0,15.0,5.5,0.0,0.0,,0.0,5.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,*2007,Alabama,SEC,FR,WR,1.0,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,*2008,Alabama,SEC,SO,WR,7.0,,,,,,,,,,,,,,,8.0,88.0,11.0,0.0,,,,,8.0,88.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,*2009,Alabama,SEC,SO,WR,14.0,,,,,,,,,,,,,,,17.0,272.0,16.0,3.0,,,,,17.0,272.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,*2010,Alabama,SEC,JR,WR,13.0,,,,,,,,,,,,,,,32.0,456.0,14.3,3.0,2.0,7.0,3.5,0.0,34.0,463.0,13.6,3.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,*2011,Alabama,SEC,SR,WR,10.0,,,,,,,,,,,,,,,26.0,328.0,12.6,1.0,,,,,26.0,328.0,12.6,1.0,1.0,4.0,4.0,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-hanks-1.html,Career,Alabama,,,,,,,,,,,,,,,,,,,84.0,1150.0,13.7,7.0,2.0,7.0,3.5,0.0,86.0,1157.0,13.5,7.0,2.0,5.0,2.5,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-hanna-1.html,*2008,Oklahoma,Big 12,FR,TE,14.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-hanna-1.html,*2009,Oklahoma,Big 12,SO,TE,13.0,,,,,,,,,,,,,,,6.0,48.0,8.0,0.0,,,,,6.0,48.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-hanna-1.html,*2010,Oklahoma,Big 12,JR,TE,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,18.0,292.0,16.2,7.0,,,,,18.0,292.0,16.2,7.0,,,,,2.0,9.0,4.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-hanna-1.html,*2011,Oklahoma,Big 12,SR,TE,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,27.0,381.0,14.1,2.0,,,,,27.0,381.0,14.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-hanna-1.html,Career,Oklahoma,,,,,5.0,1.0,6.0,0.0,0.0,,,,,,,,,,52.0,720.0,13.8,9.0,,,,,52.0,720.0,13.8,9.0,,,,,2.0,9.0,4.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-harkey-1.html,2008,UCLA,Pac-10,FR,TE,12.0,,,,,,,,,,,,,,,5.0,40.0,8.0,1.0,,,,,5.0,40.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-harkey-1.html,*2009,UCLA,Pac-10,SO,TE,13.0,,,,,,,,,,,,,,,8.0,41.0,5.1,1.0,,,,,8.0,41.0,5.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-harkey-1.html,2010,UCLA,Pac-10,JR,TE,12.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,14.0,140.0,10.0,0.0,,,,,14.0,140.0,10.0,0.0,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-harkey-1.html,*2011,UCLA,Pac-12,SR,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,1.0,10.0,10.0,0.0,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-harkey-1.html,Career,UCLA,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,28.0,231.0,8.3,2.0,,,,,28.0,231.0,8.3,2.0,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,*2008,Northern Illinois,MAC,FR,QB,10.0,,,,,,,,,,,,,,,,,,,118.0,539.0,4.6,4.0,118.0,539.0,4.6,4.0,,,,,,,,,118.0,211.0,55.9,1528.0,7.2,6.1,8.0,9.0,120.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,*2009,Northern Illinois,MAC,SO,QB,10.0,,,,,,,,,,,,,,,,,,,89.0,229.0,2.6,2.0,89.0,229.0,2.6,2.0,,,,,,,,,143.0,223.0,64.1,1670.0,7.5,7.3,11.0,6.0,137.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,*2010,Northern Illinois,MAC,JR,QB,13.0,,,,,,,,,,,,,,,,,,,137.0,836.0,6.1,7.0,137.0,836.0,6.1,7.0,,,,,,,,,189.0,292.0,64.7,2530.0,8.7,9.3,21.0,5.0,157.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,*2011,Northern Illinois,MAC,SR,QB,14.0,,,,,,,,,,,,,,,,,,,194.0,1379.0,7.1,11.0,194.0,1379.0,7.1,11.0,,,,,,,,,237.0,384.0,61.7,3216.0,8.4,9.1,28.0,6.0,153.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,Career,Northern Illinois,,,,,,,,,,,,,,,,,,,,,,,538.0,2983.0,5.5,24.0,538.0,2983.0,5.5,24.0,,,,,,,,,687.0,1110.0,61.9,8944.0,8.1,8.2,68.0,26.0,145.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-harris-1.html,*2010,Florida State,ACC,JR,DB,14.0,33.0,8.0,41.0,0.0,0.0,4.0,12.0,3.0,0.0,,,,,,1.0,33.0,33.0,0.0,,,,,1.0,33.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-harris-1.html,*2011,Florida State,ACC,SR,DB,13.0,43.0,15.0,58.0,6.0,1.0,1.0,89.0,89.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-harris-1.html,Career,Florida State,,,,,76.0,23.0,99.0,6.0,1.0,5.0,101.0,20.2,0.0,,,,,,1.0,33.0,33.0,0.0,,,,,1.0,33.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-4.html,*2009,Auburn,SEC,SO,OL,13.0,3.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-4.html,*2011,Auburn,SEC,SR,OL,13.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-4.html,Career,Auburn,,,,,4.0,3.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacory-harris-1.html,*2008,Miami (FL),ACC,FR,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,17.0,17.0,0.0,45.0,101.0,2.2,2.0,46.0,118.0,2.6,2.0,,,,,,,,,118.0,194.0,60.8,1195.0,6.2,5.8,12.0,7.0,125.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacory-harris-1.html,*2009,Miami (FL),ACC,SO,QB,13.0,,,,,,,,,,,,,,,,,,,48.0,-219.0,-4.6,1.0,48.0,-219.0,-4.6,1.0,,,,,,,,,242.0,406.0,59.6,3352.0,8.3,7.6,24.0,17.0,140.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacory-harris-1.html,*2010,Miami (FL),ACC,JR,QB,10.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,29.0,27.0,0.9,2.0,29.0,27.0,0.9,2.0,,,,,,,,,148.0,270.0,54.8,1793.0,6.6,5.2,14.0,15.0,116.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacory-harris-1.html,2011,Miami (FL),ACC,SR,QB,11.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,53.0,88.0,1.7,0.0,53.0,88.0,1.7,0.0,,,,,,,,,195.0,300.0,65.0,2486.0,8.3,8.3,20.0,9.0,150.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacory-harris-1.html,Career,Miami (FL),,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,1.0,17.0,17.0,0.0,175.0,-3.0,0.0,5.0,176.0,14.0,0.1,5.0,,,,,,,,,703.0,1170.0,60.1,8826.0,7.5,6.9,70.0,48.0,135.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dajohn-harris-2.html,2010,USC,Pac-10,,DL,13.0,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dajohn-harris-2.html,Career,USC,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cliff-harris-1.html,*2009,Oregon,Pac-10,FR,DB,8.0,12.0,7.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,49.0,24.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cliff-harris-1.html,*2010,Oregon,Pac-10,SO,DB,13.0,24.0,9.0,33.0,1.0,0.0,6.0,92.0,15.3,1.0,,,,,,,,,,,,,,,,,,29.0,546.0,18.8,4.0,7.0,143.0,20.4,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cliff-harris-1.html,*2011,Oregon,Pac-12,JR,DB,6.0,6.0,3.0,9.0,0.5,0.0,1.0,50.0,50.0,0.0,,,,,,,,,,,,,,,,,,9.0,68.0,7.6,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cliff-harris-1.html,Career,Oregon,,,,,42.0,19.0,61.0,1.5,0.0,8.0,142.0,17.8,1.0,,,,,,,,,,,,,,,,,,38.0,614.0,16.2,4.0,9.0,192.0,21.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/casey-hayward-1.html,*2008,Vanderbilt,SEC,FR,DB,13.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/casey-hayward-1.html,2009,Vanderbilt,SEC,SO,DB,12.0,40.0,18.0,58.0,8.5,0.0,2.0,6.0,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/casey-hayward-1.html,2010,Vanderbilt,SEC,JR,DB,12.0,56.0,14.0,70.0,2.0,0.0,6.0,13.0,2.2,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/casey-hayward-1.html,*2011,Vanderbilt,SEC,SR,DB,13.0,46.0,16.0,62.0,7.5,0.0,7.0,107.0,15.3,1.0,,,,,,,,,,5.0,60.0,12.0,0.0,5.0,60.0,12.0,0.0,1.0,12.0,12.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/casey-hayward-1.html,Career,Vanderbilt,,,,,145.0,53.0,198.0,18.0,0.0,15.0,126.0,8.4,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,5.0,60.0,12.0,0.0,5.0,60.0,12.0,0.0,1.0,12.0,12.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,*2007,Michigan,Big Ten,FR,WR,10.0,,,,,,,,,,,,,,,4.0,37.0,9.3,0.0,5.0,9.0,1.8,0.0,9.0,46.0,5.1,0.0,,,,,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,2008,Michigan,Big Ten,SO,WR,4.0,,,,,,,,,,,,,,,2.0,41.0,20.5,1.0,,,,,2.0,41.0,20.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,2009,Michigan,Big Ten,SO,WR,10.0,,,,,,,,,,,,,,,16.0,268.0,16.8,2.0,,,,,16.0,268.0,16.8,2.0,10.0,86.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,*2010,Michigan,Big Ten,JR,WR,10.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,32.0,593.0,18.5,4.0,,,,,32.0,593.0,18.5,4.0,1.0,34.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,*2011,Michigan,Big Ten,SR,WR,13.0,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,34.0,699.0,20.6,4.0,,,,,34.0,699.0,20.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-hemingway-1.html,Career,Michigan,,,,,3.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,88.0,1638.0,18.6,11.0,5.0,9.0,1.8,0.0,93.0,1647.0,17.7,11.0,11.0,120.0,10.9,0.0,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-herron-1.html,*2008,Ohio State,Big Ten,FR,RB,11.0,,,,,,,,,,,,,,,6.0,29.0,4.8,0.0,89.0,439.0,4.9,6.0,95.0,468.0,4.9,6.0,,,,,4.0,73.0,18.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-herron-1.html,*2009,Ohio State,Big Ten,SO,RB,10.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,11.0,66.0,6.0,1.0,153.0,600.0,3.9,7.0,164.0,666.0,4.1,8.0,,,,,2.0,44.0,22.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-herron-1.html,*2010,Ohio State,Big Ten,JR,RB,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,19.0,180.0,9.5,0.0,216.0,1155.0,5.3,16.0,235.0,1335.0,5.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-herron-1.html,*2011,Ohio State,Big Ten,SR,RB,7.0,,,,,,,,,,,,,,,8.0,34.0,4.3,0.0,134.0,675.0,5.0,3.0,142.0,709.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-herron-1.html,Career,Ohio State,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,44.0,309.0,7.0,1.0,592.0,2869.0,4.8,32.0,636.0,3178.0,5.0,33.0,,,,,6.0,117.0,19.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-hill-1.html,*2009,Georgia Tech,ACC,FR,WR,13.0,,,,,,,,,,,,,,,6.0,137.0,22.8,1.0,5.0,84.0,16.8,1.0,11.0,221.0,20.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-hill-1.html,*2010,Georgia Tech,ACC,SO,WR,12.0,,,,,,,,,,,,,,,15.0,291.0,19.4,3.0,3.0,34.0,11.3,0.0,18.0,325.0,18.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-hill-1.html,*2011,Georgia Tech,ACC,JR,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,28.0,820.0,29.3,5.0,4.0,29.0,7.3,0.0,32.0,849.0,26.5,5.0,,,,,1.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stephen-hill-1.html,Career,Georgia Tech,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,49.0,1248.0,25.5,9.0,12.0,147.0,12.3,1.0,61.0,1395.0,22.9,10.0,,,,,1.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-hillman-1.html,*2010,San Diego State,MWC,FR,RB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,9.0,68.0,7.6,1.0,262.0,1532.0,5.8,17.0,271.0,1600.0,5.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
