NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/everette-brown-1.html,*2007,Florida State,ACC,SO,DL,13.0,25.0,11.0,36.0,11.5,6.5,,,,,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everette-brown-1.html,*2008,Florida State,ACC,JR,DL,13.0,30.0,6.0,36.0,21.5,13.5,,,,,2.0,1.0,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everette-brown-1.html,Career,Florida State,,,,,71.0,28.0,99.0,46.5,23.0,,,,,5.0,1.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-brown-1.html,2006,Connecticut,Big East,FR,RB,12.0,,,,,,,,,,,,,,,9.0,210.0,23.3,0.0,,,,,13.0,66.0,5.1,2.0,161.0,896.0,5.6,7.0,174.0,962.0,5.5,9.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-brown-1.html,*2007,Connecticut,Big East,SO,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,14.0,85.0,6.1,0.0,170.0,821.0,4.8,8.0,184.0,906.0,4.9,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-brown-1.html,*2008,Connecticut,Big East,JR,RB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,21.0,125.0,6.0,0.0,367.0,2083.0,5.7,18.0,388.0,2208.0,5.7,18.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-brown-1.html,Career,Connecticut,,,,,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,9.0,210.0,23.3,0.0,,,,,48.0,276.0,5.8,2.0,698.0,3800.0,5.4,33.0,746.0,4076.0,5.5,35.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-brown-1.html,2005,Connecticut,Big East,FR,DL,10.0,10.0,10.0,20.0,5.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-brown-1.html,2006,Connecticut,Big East,SO,DL,6.0,8.0,16.0,24.0,7.5,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-brown-1.html,*2007,Connecticut,Big East,JR,DL,13.0,35.0,15.0,50.0,16.5,7.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-brown-1.html,*2008,Connecticut,Big East,SR,DL,13.0,32.0,23.0,55.0,15.5,10.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-brown-1.html,Career,Connecticut,,,,,85.0,64.0,149.0,44.5,23.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-brown-1.html,*2005,North Carolina State,ACC,FR,RB,11.0,,,,,,,,,,,,,,,9.0,197.0,21.9,0.0,0.0,10.0,,0.0,7.0,76.0,10.9,0.0,129.0,667.0,5.2,6.0,136.0,743.0,5.5,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-brown-1.html,2006,North Carolina State,ACC,SO,RB,12.0,,,,,,,,,,,,,,,7.0,131.0,18.7,0.0,,,,,9.0,52.0,5.8,0.0,124.0,658.0,5.3,4.0,133.0,710.0,5.3,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-brown-1.html,2007,North Carolina State,ACC,JR,RB,8.0,,,,,,,,,,,,,,,,,,,,,,,25.0,194.0,7.8,0.0,95.0,447.0,4.7,5.0,120.0,641.0,5.3,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-brown-1.html,*2008,North Carolina State,ACC,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,13.0,13.0,0.0,,,,,29.0,309.0,10.7,2.0,175.0,767.0,4.4,7.0,204.0,1076.0,5.3,9.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-brown-1.html,Career,North Carolina State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,17.0,341.0,20.1,0.0,0.0,10.0,,0.0,70.0,631.0,9.0,2.0,523.0,2539.0,4.9,22.0,593.0,3170.0,5.3,24.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-bruton-1.html,*2005,Notre Dame,Ind,FR,DB,11.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-bruton-1.html,*2006,Notre Dame,Ind,SO,DB,12.0,12.0,6.0,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-bruton-1.html,2007,Notre Dame,Ind,JR,DB,12.0,55.0,30.0,85.0,4.5,1.0,3.0,20.0,6.7,0.0,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-bruton-1.html,*2008,Notre Dame,Ind,SR,DB,13.0,61.0,36.0,97.0,1.5,0.0,4.0,57.0,14.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-bruton-1.html,Career,Notre Dame,,,,,137.0,76.0,213.0,7.0,1.0,7.0,77.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-buehler-1.html,*2006,USC,Pac-10,SO,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,
https://www.sports-reference.com/cfb/players/david-buehler-1.html,*2007,USC,Pac-10,JR,K,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,54.0,96.3,16.0,19.0,84.2,100.0
https://www.sports-reference.com/cfb/players/david-buehler-1.html,*2008,USC,Pac-10,SR,K,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,66.0,98.5,9.0,13.0,69.2,92.0
https://www.sports-reference.com/cfb/players/david-buehler-1.html,Career,USC,,,,,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,120.0,97.5,26.0,33.0,78.8,192.0
https://www.sports-reference.com/cfb/players/joe-burnett-1.html,*2005,UCF,CUSA,FR,DB,13.0,55.0,8.0,63.0,2.5,0.0,5.0,99.0,19.8,0.0,,,,,,1.0,15.0,15.0,0.0,28.0,463.0,16.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burnett-1.html,2006,UCF,CUSA,SO,DB,11.0,38.0,12.0,50.0,2.0,0.0,1.0,20.0,20.0,0.0,,,,,,1.0,31.0,31.0,0.0,11.0,132.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burnett-1.html,*2007,UCF,CUSA,JR,DB,14.0,55.0,9.0,64.0,3.0,0.0,6.0,40.0,6.7,0.0,,,,,,,,,,31.0,331.0,10.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burnett-1.html,2008,UCF,CUSA,SR,DB,12.0,30.0,14.0,44.0,4.5,0.0,4.0,103.0,25.8,0.0,,,,,,26.0,745.0,28.7,2.0,26.0,378.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burnett-1.html,Career,UCF,,,,,178.0,43.0,221.0,12.0,0.0,16.0,262.0,16.4,0.0,,,,,,28.0,791.0,28.3,2.0,96.0,1304.0,13.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/victor-butler-1.html,2005,Oregon State,Pac-10,FR,DL,9.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/victor-butler-1.html,*2006,Oregon State,Pac-10,SO,DL,13.0,10.0,7.0,17.0,6.0,3.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/victor-butler-1.html,*2007,Oregon State,Pac-10,JR,DL,13.0,17.0,8.0,25.0,12.5,10.5,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/victor-butler-1.html,*2008,Oregon State,Pac-10,SR,DL,13.0,31.0,34.0,65.0,21.5,12.0,0.0,0.0,,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/victor-butler-1.html,Career,Oregon State,,,,,58.0,52.0,110.0,40.0,26.0,1.0,30.0,30.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,,0.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-butler-1.html,*2005,Penn State,Big Ten,FR,WR,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,37.0,691.0,18.7,9.0,1.0,6.0,6.0,0.0,38.0,697.0,18.3,9.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-butler-1.html,*2006,Penn State,Big Ten,SO,WR,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,48.0,637.0,13.3,2.0,1.0,-3.0,-3.0,0.0,49.0,634.0,12.9,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-butler-1.html,*2007,Penn State,Big Ten,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,47.0,633.0,13.5,4.0,1.0,-11.0,-11.0,0.0,48.0,622.0,13.0,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-butler-1.html,*2008,Penn State,Big Ten,SR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,47.0,810.0,17.2,7.0,1.0,5.0,5.0,0.0,48.0,815.0,17.0,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-butler-1.html,Career,Penn State,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,179.0,2771.0,15.5,22.0,4.0,-3.0,-0.8,0.0,183.0,2768.0,15.1,22.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-butler-1.html,2005,Connecticut,Big East,SO,DB,11.0,24.0,13.0,37.0,0.0,0.0,4.0,140.0,35.0,1.0,,,,,,10.0,338.0,33.8,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-butler-1.html,2006,Connecticut,Big East,JR,DB,11.0,36.0,14.0,50.0,2.0,0.0,4.0,37.0,9.3,0.0,,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-butler-1.html,*2007,Connecticut,Big East,SR,DB,13.0,37.0,17.0,54.0,2.5,0.0,2.0,36.0,18.0,1.0,,,,,,4.0,70.0,17.5,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-butler-1.html,*2008,Connecticut,Big East,SR,DB,10.0,28.0,12.0,40.0,3.0,0.0,,,,,,,,,,20.0,471.0,23.6,0.0,,,,,9.0,123.0,13.7,1.0,2.0,13.0,6.5,1.0,11.0,136.0,12.4,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darius-butler-1.html,Career,Connecticut,,,,,125.0,56.0,181.0,7.5,0.0,10.0,213.0,21.3,2.0,,,,,,35.0,895.0,25.6,1.0,,,,,9.0,123.0,13.7,1.0,2.0,13.0,6.5,1.0,11.0,136.0,12.4,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jairus-byrd-1.html,*2006,Oregon,Pac-10,FR,DB,13.0,40.0,16.0,56.0,0.5,0.0,5.0,30.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jairus-byrd-1.html,*2007,Oregon,Pac-10,SO,DB,13.0,44.0,21.0,65.0,4.0,1.0,7.0,31.0,4.4,0.0,,,33.0,1.0,,,,,,7.0,63.0,9.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jairus-byrd-1.html,*2008,Oregon,Pac-10,JR,DB,13.0,60.0,23.0,83.0,1.5,0.0,5.0,52.0,10.4,0.0,,,,,,,,,,26.0,320.0,12.3,1.0,1.0,7.0,7.0,0.0,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jairus-byrd-1.html,Career,Oregon,,,,,144.0,60.0,204.0,6.0,1.0,17.0,113.0,6.6,0.0,,,33.0,1.0,,,,,,33.0,383.0,11.6,1.0,1.0,7.0,7.0,0.0,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-byrd-1.html,*2007,LSU,SEC,JR,WR,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,35.0,621.0,17.7,7.0,,,,,35.0,621.0,17.7,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-byrd-1.html,*2008,LSU,SEC,SR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,37.0,513.0,13.9,4.0,,,,,37.0,513.0,13.9,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demetrius-byrd-1.html,Career,LSU,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,72.0,1134.0,15.8,11.0,,,,,72.0,1134.0,15.8,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-campbell-1.html,2005,Kansas State,Big 12,FR,DL,10.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-campbell-1.html,*2006,Kansas State,Big 12,SO,DL,13.0,44.0,23.0,67.0,17.0,11.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-campbell-1.html,2007,Kansas State,Big 12,JR,LB,12.0,21.0,24.0,45.0,11.0,4.5,1.0,41.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-campbell-1.html,2008,Kansas State,Big 12,SR,DL,12.0,25.0,22.0,47.0,8.0,4.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-campbell-1.html,Career,Kansas State,,,,,91.0,75.0,166.0,37.0,20.5,1.0,41.0,41.0,0.0,7.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hunter-cantwell-1.html,*2005,Louisville,Big East,FR,QB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-52.0,-4.3,0.0,12.0,-52.0,-4.3,0.0,39.0,73.0,53.4,640.0,8.8,7.7,5.0,4.0,138.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hunter-cantwell-1.html,*2006,Louisville,Big East,SO,QB,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-16.0,-3.2,0.0,5.0,-16.0,-3.2,0.0,45.0,70.0,64.3,700.0,10.0,10.1,5.0,2.0,166.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hunter-cantwell-1.html,2007,Louisville,Big East,JR,QB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,8.0,14.0,57.1,79.0,5.6,2.4,0.0,1.0,90.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hunter-cantwell-1.html,2008,Louisville,Big East,SR,QB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,39.0,-115.0,-2.9,1.0,39.0,-115.0,-2.9,1.0,221.0,377.0,58.6,2493.0,6.6,5.6,16.0,16.0,119.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hunter-cantwell-1.html,Career,Louisville,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,56.0,-183.0,-3.3,1.0,56.0,-183.0,-3.3,1.0,313.0,534.0,58.6,3912.0,7.3,6.4,26.0,23.0,127.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rudy-carpenter-1.html,*2005,Arizona State,Pac-10,FR,QB,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,-6.0,0.0,42.0,-9.0,-0.2,1.0,43.0,-15.0,-0.3,1.0,156.0,228.0,68.4,2273.0,10.0,11.1,17.0,2.0,175.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rudy-carpenter-1.html,*2006,Arizona State,Pac-10,SO,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,84.0,69.0,0.8,0.0,84.0,69.0,0.8,0.0,184.0,332.0,55.4,2523.0,7.6,7.1,23.0,14.0,133.7,1.0,35.0,35.0,,,,,,,
https://www.sports-reference.com/cfb/players/rudy-carpenter-1.html,*2007,Arizona State,Pac-10,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,93.0,-205.0,-2.2,0.0,94.0,-212.0,-2.3,0.0,246.0,398.0,61.8,3202.0,8.0,8.2,25.0,10.0,145.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rudy-carpenter-1.html,2008,Arizona State,Pac-10,SR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,52.0,-150.0,-2.9,1.0,53.0,-151.0,-2.8,1.0,213.0,351.0,60.7,2493.0,7.1,6.9,16.0,9.0,130.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rudy-carpenter-1.html,Career,Arizona State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,-14.0,-4.7,0.0,271.0,-295.0,-1.1,2.0,274.0,-309.0,-1.1,2.0,799.0,1309.0,61.0,10491.0,8.0,8.0,81.0,35.0,143.4,1.0,35.0,35.0,,,,,,,
https://www.sports-reference.com/cfb/players/james-casey-1.html,2007,Rice,CUSA,FR,QB,12.0,2.0,1.0,3.0,1.5,0.5,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,46.0,585.0,12.7,4.0,45.0,121.0,2.7,5.0,91.0,706.0,7.8,9.0,2.0,7.0,28.6,32.0,4.6,-1.9,0.0,1.0,38.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-casey-1.html,*2008,Rice,CUSA,SO,TE,13.0,,,,,,,,,,,,,,,,,,,14.0,112.0,8.0,0.0,111.0,1329.0,12.0,13.0,57.0,241.0,4.2,6.0,168.0,1570.0,9.3,19.0,2.0,5.0,40.0,5.0,1.0,9.0,2.0,0.0,180.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-casey-1.html,Career,Rice,,,,,2.0,1.0,3.0,1.5,0.5,,,,,,,,,,,,,,15.0,117.0,7.8,0.0,157.0,1914.0,12.2,17.0,102.0,362.0,3.5,11.0,259.0,2276.0,8.8,28.0,4.0,12.0,33.3,37.0,3.1,2.7,2.0,1.0,97.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-casillas-1.html,*2005,Wisconsin,Big Ten,FR,LB,12.0,3.0,7.0,10.0,0.5,0.0,,,,,,,,,,,,,,2.0,38.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-casillas-1.html,*2006,Wisconsin,Big Ten,SO,LB,13.0,53.0,30.0,83.0,12.5,2.0,1.0,4.0,4.0,0.0,,,,,,,,,,1.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-casillas-1.html,*2007,Wisconsin,Big Ten,JR,LB,13.0,57.0,39.0,96.0,9.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-casillas-1.html,*2008,Wisconsin,Big Ten,SR,LB,10.0,34.0,28.0,62.0,6.0,1.0,1.0,49.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-casillas-1.html,Career,Wisconsin,,,,,147.0,104.0,251.0,28.0,4.0,2.0,53.0,26.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,3.0,50.0,16.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-childs-1.html,*2006,Boise State,WAC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,14.0,152.0,10.9,1.0,,,,,14.0,152.0,10.9,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-childs-1.html,*2007,Boise State,WAC,JR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,33.0,,0.0,4.0,33.0,8.3,0.0,82.0,1045.0,12.7,9.0,,,,,82.0,1045.0,12.7,9.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-childs-1.html,*2008,Boise State,WAC,JR,WR,12.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,72.0,802.0,11.1,7.0,,,,,72.0,802.0,11.1,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-childs-1.html,Career,Boise State,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,33.0,,0.0,7.0,33.0,4.7,0.0,168.0,1999.0,11.9,17.0,,,,,168.0,1999.0,11.9,17.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-chung-1.html,*2005,Oregon,Pac-10,FR,DB,12.0,58.0,33.0,91.0,1.5,0.0,2.0,38.0,19.0,0.0,,,,,,2.0,34.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-chung-1.html,*2006,Oregon,Pac-10,SO,DB,13.0,49.0,35.0,84.0,3.5,2.0,4.0,38.0,9.5,0.0,,,,,,,,,,14.0,170.0,12.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-chung-1.html,*2007,Oregon,Pac-10,JR,DB,13.0,71.0,46.0,117.0,7.5,0.0,2.0,0.0,0.0,0.0,,,,,,9.0,201.0,22.3,0.0,2.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-chung-1.html,*2008,Oregon,Pac-10,SR,DB,13.0,58.0,34.0,92.0,6.5,2.0,1.0,31.0,31.0,1.0,,,,,,12.0,307.0,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-chung-1.html,Career,Oregon,,,,,236.0,148.0,384.0,19.0,4.0,9.0,107.0,11.9,1.0,,,,,,23.0,542.0,23.6,0.0,16.0,180.0,11.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-clemons-1.html,*2005,Clemson,ACC,FR,DB,12.0,17.0,11.0,28.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-clemons-1.html,*2006,Clemson,ACC,SO,DB,13.0,53.0,39.0,92.0,2.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
