Year,Player_NCAA_ID,NCAA_Link,Rk,Player,School,Conf,G,XPM,XPA,XP%,FGM,FGA,FG%,Pts
2011,derek-depasquale-1,/cfb/players/derek-depasquale-1.html,70,Derek Depasquale*,Mississippi State,SEC,13,36,37,97.3,12,18,66.7,72
2011,trey-farquhar-1,/cfb/players/trey-farquhar-1.html,71,Trey Farquhar,Idaho,WAC,12,23,24,95.8,10,15,66.7,53
2011,jon-teague-1,/cfb/players/jon-teague-1.html,72,Jon Teague,Navy,Ind,12,42,46,91.3,10,15,66.7,72
2011,nick-cattoi-1,/cfb/players/nick-cattoi-1.html,73,Nick Cattoi,UCF,CUSA,12,21,21,100.0,10,15,66.7,51
2011,john-bonano-1,/cfb/players/john-bonano-1.html,74,John Bonano,Arizona,Pac-12,12,24,24,100.0,8,12,66.7,48
2011,justin-moore-4,/cfb/players/justin-moore-4.html,75,Justin Moore*,Georgia Tech,ACC,13,56,56,100.0,11,17,64.7,89
2011,san-san-1,/cfb/players/san-san-1.html,76,San San*,Rutgers,Big East,13,37,38,97.4,20,31,64.5,97
2011,san-san-te-1,/cfb/players/san-san-te-1.html,77,San San Te*,Rutgers,Big East,13,37,38,97.4,20,31,64.5,97
2011,nolan-kohorst-1,/cfb/players/nolan-kohorst-1.html,78,Nolan Kohorst,UNLV,MWC,12,24,24,100.0,9,14,64.3,51
2011,michael-palardy-1,/cfb/players/michael-palardy-1.html,79,Michael Palardy,Tennessee,SEC,11,25,26,96.2,9,14,64.3,52
2011,nate-freese-1,/cfb/players/nate-freese-1.html,80,Nate Freese,Boston College,ACC,12,26,27,96.3,10,16,62.5,56
2011,david-ruffer-1,/cfb/players/david-ruffer-1.html,81,David Ruffer*,Notre Dame,Ind,13,47,47,100.0,10,16,62.5,77
2011,cairo-santos-1,/cfb/players/cairo-santos-1.html,82,Cairo Santos,Tulane,CUSA,13,33,34,97.1,11,18,61.1,66
2011,blair-walsh-1,/cfb/players/blair-walsh-1.html,83,Blair Walsh*,Georgia,SEC,14,46,46,100.0,21,35,60.0,109
2011,justin-sorensen-2,/cfb/players/justin-sorensen-2.html,84,Justin Sorensen*,Brigham Young,Ind,13,48,48,100.0,15,25,60.0,93
2011,nick-ferrara-1,/cfb/players/nick-ferrara-1.html,85,Nick Ferrara,Maryland,ACC,12,27,28,96.4,12,20,60.0,63
2011,dakota-warren-1,/cfb/players/dakota-warren-1.html,86,Dakota Warren,UTEP,CUSA,11,32,34,94.1,13,22,59.1,71
2011,aaron-jones-2,/cfb/players/aaron-jones-2.html,87,Aaron Jones*,Baylor,Big 12,13,75,78,96.2,10,17,58.8,105
2011,kevin-goessling-1,/cfb/players/kevin-goessling-1.html,88,Kevin Goessling,Fresno State,WAC,13,47,47,100.0,10,17,58.8,77
2011,michael-taylor-1,/cfb/players/michael-taylor-1.html,89,Michael Taylor,Troy,Sun Belt,12,29,33,87.9,8,14,57.1,53
2011,alan-gendreau-1,/cfb/players/alan-gendreau-1.html,90,Alan Gendreau,Middle Tennessee State,Sun Belt,12,31,32,96.9,8,14,57.1,55
2011,grant-ressel-1,/cfb/players/grant-ressel-1.html,91,Grant Ressel*,Missouri,Big 12,7,30,30,100.0,9,16,56.3,57
2011,paulo-henriques-1,/cfb/players/paulo-henriques-1.html,92,Paulo Henriques,Memphis,CUSA,12,21,25,84.0,8,15,53.3,45
2011,zach-olen-1,/cfb/players/zach-olen-1.html,93,Zach Olen,North Texas,Sun Belt,12,32,33,97.0,8,16,50.0,56
2011,james-aho-1,/cfb/players/james-aho-1.html,94,James Aho,New Mexico,MWC,10,18,18,100.0,6,12,50.0,36
2011,will-snyderwine-1,/cfb/players/will-snyderwine-1.html,95,Will Snyderwine,Duke,ACC,11,28,28,100.0,8,17,47.1,52
2011,justin-manton-1,/cfb/players/justin-manton-1.html,96,Justin Manton,Louisiana-Monroe,Sun Belt,12,34,36,94.4,6,14,42.9,52
2011,abelardo-perez-1,/cfb/players/abelardo-perez-1.html,97,Abelardo Perez*,San Diego State,MWC,13,47,49,95.9,6,15,40.0,65
2011,casey-tinius-1,/cfb/players/casey-tinius-1.html,98,Casey Tinius,Western Kentucky,Sun Belt,9,13,13,100.0,3,13,23.1,22
2012,cairo-santos-1,/cfb/players/cairo-santos-1.html,1,Cairo Santos,Tulane,CUSA,12,26,27,96.3,21,21,100.0,89
2012,austin-lopez-1,/cfb/players/austin-lopez-1.html,2,Austin Lopez*,San Jose State,WAC,13,54,57,94.7,17,17,100.0,105
2012,jeff-budzien-1,/cfb/players/jeff-budzien-1.html,3,Jeff Budzien*,Northwestern,Big Ten,13,50,50,100.0,19,20,95.0,107
2012,chandler-catanzaro-1,/cfb/players/chandler-catanzaro-1.html,4,Chandler Catanzaro*,Clemson,ACC,13,57,59,96.6,18,19,94.7,111
2012,nate-freese-1,/cfb/players/nate-freese-1.html,5,Nate Freese,Boston College,ACC,12,24,24,100.0,18,20,90.0,78
2012,brendan-gibbons-1,/cfb/players/brendan-gibbons-1.html,6,Brendan Gibbons*,Michigan,Big Ten,13,45,45,100.0,16,18,88.9,93
2012,trevor-romaine-1,/cfb/players/trevor-romaine-1.html,7,Trevor Romaine*,Oregon State,Pac-12,13,51,54,94.4,16,18,88.9,99
2012,brett-baer-1,/cfb/players/brett-baer-1.html,8,Brett Baer*,Louisiana,Sun Belt,13,53,56,94.6,20,23,87.0,113
2012,ross-martin-1,/cfb/players/ross-martin-1.html,9,Ross Martin*,Duke,ACC,13,46,47,97.9,20,23,87.0,106
2012,caleb-sturgis-1,/cfb/players/caleb-sturgis-1.html,10,Caleb Sturgis*,Florida,SEC,13,34,35,97.1,24,28,85.7,106
2012,nolan-kohorst-1,/cfb/players/nolan-kohorst-1.html,11,Nolan Kohorst,UNLV,MWC,13,32,33,97.0,12,14,85.7,68
2012,dustin-hopkins-1,/cfb/players/dustin-hopkins-1.html,12,Dustin Hopkins*,Florida State,ACC,14,65,66,98.5,25,30,83.3,140
2012,carey-spear-1,/cfb/players/carey-spear-1.html,13,Carey Spear*,Vanderbilt,SEC,13,27,27,100.0,20,24,83.3,87
2012,kaleb-patterson-1,/cfb/players/kaleb-patterson-1.html,14,Kaleb Patterson,Miami (OH),MAC,12,23,25,92.0,15,18,83.3,68
2012,jeremiah-detmer-1,/cfb/players/jeremiah-detmer-1.html,15,Jeremiah Detmer*,Toledo,MAC,13,44,47,93.6,24,29,82.8,116
2012,anthony-cantele-1,/cfb/players/anthony-cantele-1.html,16,Anthony Cantele*,Kansas State,Big 12,13,64,64,100.0,19,23,82.6,121
2012,quinn-sharp-1,/cfb/players/quinn-sharp-1.html,17,Quinn Sharp*,Oklahoma State,Big 12,13,72,72,100.0,28,34,82.4,156
2012,brandon-mcmanus-1,/cfb/players/brandon-mcmanus-1.html,18,Brandon McManus,Temple,Big East,11,32,33,97.0,14,17,82.4,74
2012,ty-long-1,/cfb/players/ty-long-1.html,19,Ty Long,UAB,CUSA,12,39,41,95.1,14,17,82.4,81
2012,justin-haig-1,/cfb/players/justin-haig-1.html,20,Justin Haig,Marshall,CUSA,12,60,60,100.0,13,16,81.3,99
2012,brian-davis-1,/cfb/players/brian-davis-1.html,21,Brian Davis*,Arkansas State,Sun Belt,13,53,56,94.6,17,21,81.0,104
2012,michael-hunnicutt-1,/cfb/players/michael-hunnicutt-1.html,22,Michael Hunnicutt*,Oklahoma,Big 12,13,57,59,96.6,17,21,81.0,108
2012,mike-hunnicutt-1,/cfb/players/mike-hunnicutt-1.html,23,Mike Hunnicutt*,Oklahoma,Big 12,13,57,59,96.6,17,21,81.0,108
2012,mike-meyer-1,/cfb/players/mike-meyer-1.html,24,Mike Meyer,Iowa,Big Ten,12,25,25,100.0,17,21,81.0,76
2012,will-scott-1,/cfb/players/will-scott-1.html,25,Will Scott,Troy,Sun Belt,12,40,42,95.2,17,21,81.0,91
2012,cody-journell-1,/cfb/players/cody-journell-1.html,26,Cody Journell*,Virginia Tech,ACC,13,34,36,94.4,20,25,80.0,94
2012,matt-hogan-1,/cfb/players/matt-hogan-1.html,27,Matt Hogan,Houston,CUSA,12,45,45,100.0,20,25,80.0,105
2012,quentin-breshears-1,/cfb/players/quentin-breshears-1.html,28,Quentin Breshears*,Fresno State,MWC,13,57,63,90.5,12,15,80.0,93
2012,chris-boswell-1,/cfb/players/chris-boswell-1.html,29,Chris Boswell*,Rice,CUSA,13,45,47,95.7,23,29,79.3,114
2012,casey-barth-1,/cfb/players/casey-barth-1.html,30,Casey Barth,North Carolina,ACC,10,44,44,100.0,15,19,78.9,89
2012,mathew-sims-1,/cfb/players/mathew-sims-1.html,31,Mathew Sims*,Northern Illinois,MAC,14,67,68,98.5,15,19,78.9,112
2012,cody-parkey-1,/cfb/players/cody-parkey-1.html,32,Cody Parkey,Auburn,SEC,12,27,27,100.0,11,14,78.6,60
2012,maikon-bonani-1,/cfb/players/maikon-bonani-1.html,33,Maikon Bonani,South Florida,Big East,12,21,23,91.3,18,23,78.3,75
2012,steven-schott-1,/cfb/players/steven-schott-1.html,34,Steven Schott*,Ball State,MAC,13,50,51,98.0,25,32,78.1,125
2012,carlos-lopez-1,/cfb/players/carlos-lopez-1.html,35,Carlos Lopez,Middle Tennessee State,Sun Belt,12,36,36,100.0,17,22,77.3,87
2012,tony-miliano-1,/cfb/players/tony-miliano-1.html,36,Tony Miliano*,Cincinnati,Big East,13,51,53,96.2,17,22,77.3,102
2012,garrett-schwettman-1,/cfb/players/garrett-schwettman-1.html,37,Garrett Schwettman*,Western Kentucky,Sun Belt,12,42,43,97.7,10,13,76.9,72
2012,nick-diaz-1,/cfb/players/nick-diaz-1.html,38,Nick Diaz*,Utah State,WAC,7,40,40,100.0,10,13,76.9,70
2012,sean-ianno-1,/cfb/players/sean-ianno-1.html,39,Sean Ianno,UTSA,WAC,6,21,21,100.0,10,13,76.9,51
2012,john-wallace-1,/cfb/players/john-wallace-1.html,40,John Wallace*,Louisville,Big East,12,38,42,90.5,16,21,76.2,86
2012,freddy-cortez-1,/cfb/players/freddy-cortez-1.html,41,Freddy Cortez*,Kent State,MAC,14,58,58,100.0,19,25,76.0,115
2012,jake-wieclaw-1,/cfb/players/jake-wieclaw-1.html,42,Jake Wieclaw,Miami (FL),ACC,12,42,42,100.0,19,25,76.0,99
2012,trey-farquhar-1,/cfb/players/trey-farquhar-1.html,43,Trey Farquhar,Idaho,WAC,12,19,19,100.0,19,25,76.0,76
2012,david-harman-1,/cfb/players/david-harman-1.html,44,David Harman*,Central Michigan,MAC,13,43,44,97.7,15,20,75.0,88
2012,michael-frisina-1,/cfb/players/michael-frisina-1.html,45,Michael Frisina*,Boise State,MWC,13,42,44,95.5,15,20,75.0,87
2012,mitch-ewald-1,/cfb/players/mitch-ewald-1.html,46,Mitch Ewald,Indiana,Big Ten,12,42,43,97.7,15,20,75.0,87
2012,warren-harvey-1,/cfb/players/warren-harvey-1.html,47,Warren Harvey*,East Carolina,CUSA,13,50,50,100.0,15,20,75.0,95
2012,michael-palardy-1,/cfb/players/michael-palardy-1.html,48,Michael Palardy,Tennessee,SEC,12,37,40,92.5,9,12,75.0,64
2012,robert-stein-1,/cfb/players/robert-stein-1.html,49,Robert Stein,Akron,MAC,12,38,39,97.4,9,12,75.0,65
2012,kyle-brindza-1,/cfb/players/kyle-brindza-1.html,50,Kyle Brindza*,Notre Dame,Ind,13,28,29,96.6,23,31,74.2,97
2012,matt-weller-1,/cfb/players/matt-weller-1.html,51,Matt Weller*,Ohio,MAC,13,49,49,100.0,23,31,74.2,118
2012,brett-maher-1,/cfb/players/brett-maher-1.html,52,Brett Maher*,Nebraska,Big Ten,14,59,59,100.0,20,27,74.1,119
2012,kevin-harper-1,/cfb/players/kevin-harper-1.html,53,Kevin Harper*,Pitt,Big East,13,40,40,100.0,20,27,74.1,100
2012,michel-chapuseaux-1,/cfb/players/michel-chapuseaux-1.html,54,Michel Chapuseaux,South Alabama,Sun Belt,13,24,24,100.0,20,27,74.1,84
2012,jaden-oberkrom-1,/cfb/players/jaden-oberkrom-1.html,55,Jaden Oberkrom*,Texas Christian,Big 12,13,42,42,100.0,22,30,73.3,108
2012,patrick-clarke-1,/cfb/players/patrick-clarke-1.html,56,Patrick Clarke,Buffalo,MAC,12,28,29,96.6,11,15,73.3,61
2012,kaimi-fairbairn-1,/cfb/players/kaimi-fairbairn-1.html,57,Ka'Imi Fairbairn*,UCLA,Pac-12,14,56,59,94.9,16,22,72.7,104
2012,drew-alleman-1,/cfb/players/drew-alleman-1.html,58,Drew Alleman*,LSU,SEC,13,44,44,100.0,21,29,72.4,107
2012,dan-conroy-1,/cfb/players/dan-conroy-1.html,59,Dan Conroy*,Michigan State,Big Ten,13,25,25,100.0,23,32,71.9,94
2012,chance-marden-1,/cfb/players/chance-marden-1.html,60,Chance Marden*,San Diego State,MWC,12,51,52,98.1,10,14,71.4,81
2012,shawn-moffitt-1,/cfb/players/shawn-moffitt-1.html,61,Shawn Moffitt*,UCF,CUSA,14,58,63,92.1,10,14,71.4,88
2012,ryan-bustin-1,/cfb/players/ryan-bustin-1.html,62,Ryan Bustin*,Texas Tech,Big 12,13,59,59,100.0,17,24,70.8,110
2012,will-johnson-5,/cfb/players/will-johnson-5.html,63,Will Johnson,Texas State,WAC,12,43,44,97.7,12,17,70.6,79
2012,andrew-baggett-1,/cfb/players/andrew-baggett-1.html,64,Andrew Baggett,Missouri,SEC,12,33,37,89.2,14,20,70.0,75
2012,andrew-furney-1,/cfb/players/andrew-furney-1.html,65,Andrew Furney,Washington State,Pac-12,12,25,26,96.2,14,20,70.0,67
2012,john-bonano-1,/cfb/players/john-bonano-1.html,66,John Bonano*,Arizona,Pac-12,13,58,59,98.3,14,20,70.0,100
2012,vincenzo-damato-1,/cfb/players/vincenzo-damato-1.html,67,Vincenzo D'Amato,California,Pac-12,12,30,33,90.9,16,23,69.6,78
2012,justus-adams-1,/cfb/players/justus-adams-1.html,68,Justus Adams,New Mexico,MWC,12,40,40,100.0,9,13,69.2,67
2012,zach-olen-1,/cfb/players/zach-olen-1.html,69,Zach Olen,North Texas,Sun Belt,12,28,29,96.6,11,16,68.8,61
2012,chad-christen-1,/cfb/players/chad-christen-1.html,70,Chad Christen,Connecticut,Big East,11,22,22,100.0,14,21,66.7,64
2012,devon-bell-1,/cfb/players/devon-bell-1.html,71,Devon Bell*,Mississippi State,SEC,13,43,44,97.7,14,21,66.7,85
2012,sam-ficken-1,/cfb/players/sam-ficken-1.html,72,Sam Ficken,Penn State,Big Ten,12,39,41,95.1,14,21,66.7,81
2012,daniel-schwarz-1,/cfb/players/daniel-schwarz-1.html,73,Daniel Schwarz*,Tulsa,CUSA,14,52,59,88.1,12,18,66.7,88
2012,edwin-arceo-1,/cfb/players/edwin-arceo-1.html,74,Edwin Arceo*,Iowa State,Big 12,13,37,40,92.5,12,18,66.7,73
2012,matt-nelson-1,/cfb/players/matt-nelson-1.html,75,Matt Nelson,Louisiana Tech,WAC,12,76,80,95.0,12,18,66.7,112
2012,nick-sloan-1,/cfb/players/nick-sloan-1.html,76,Nick Sloan*,Navy,Ind,12,41,41,100.0,10,15,66.7,71
2012,steven-valadez-1,/cfb/players/steven-valadez-1.html,77,Steven Valadez,UTEP,CUSA,12,25,27,92.6,10,15,66.7,55
2012,drew-jarrett-1,/cfb/players/drew-jarrett-1.html,78,Drew Jarrett,Virginia,ACC,11,27,27,100.0,8,12,66.7,51
2012,ross-krautman-1,/cfb/players/ross-krautman-1.html,79,Ross Krautman*,Syracuse,Big East,13,43,43,100.0,15,23,65.2,88
2012,adam-yates-1,/cfb/players/adam-yates-1.html,80,Adam Yates*,South Carolina,SEC,13,49,49,100.0,11,17,64.7,82
2012,corey-acosta-1,/cfb/players/corey-acosta-1.html,81,Corey Acosta,Southern Mississippi,CUSA,12,27,28,96.4,11,17,64.7,60
2012,bryson-rose-1,/cfb/players/bryson-rose-1.html,82,Bryson Rose*,Ole Miss,SEC,13,49,49,100.0,18,28,64.3,103
2012,travis-coons-1,/cfb/players/travis-coons-1.html,83,Travis Coons*,Washington,Pac-12,13,39,39,100.0,9,14,64.3,66
2012,jordan-wettstein-1,/cfb/players/jordan-wettstein-1.html,84,Jordan Wettstein*,Minnesota,Big Ten,13,33,34,97.1,14,22,63.6,75
2012,jordan-williamson-1,/cfb/players/jordan-williamson-1.html,85,Jordan Williamson*,Stanford,Pac-12,14,45,46,97.8,17,27,63.0,96
2012,andre-heidari-1,/cfb/players/andre-heidari-1.html,86,Andre Heidari*,USC,Pac-12,11,39,41,95.1,10,16,62.5,69
2012,andrew-haldeman-1,/cfb/players/andrew-haldeman-1.html,87,Andrew Haldeman,Western Michigan,MAC,12,42,43,97.7,10,16,62.5,72
2012,brad-craddock-1,/cfb/players/brad-craddock-1.html,88,Brad Craddock,Maryland,ACC,12,23,25,92.0,10,16,62.5,53
2012,dan-grochowski-1,/cfb/players/dan-grochowski-1.html,89,Dan Grochowski,Army,Ind,10,24,27,88.9,10,16,62.5,54
2012,daniel-grochowski-1,/cfb/players/daniel-grochowski-1.html,90,Daniel Grochowski,Army,Ind,10,24,27,88.9,10,16,62.5,54
2012,kyle-french-1,/cfb/players/kyle-french-1.html,91,Kyle French*,Wisconsin,Big Ten,14,38,40,95.0,10,16,62.5,68
2012,chase-hover-1,/cfb/players/chase-hover-1.html,92,Chase Hover*,SMU,CUSA,13,47,49,95.9,18,29,62.1,101
2012,tyler-hadden-1,/cfb/players/tyler-hadden-1.html,93,Tyler Hadden,Hawaii,MWC,12,29,29,100.0,13,21,61.9,68
2012,coleman-petersen-1,/cfb/players/coleman-petersen-1.html,94,Coleman Petersen,Utah,Pac-12,12,38,39,97.4,8,13,61.5,62
2012,zach-hocker-1,/cfb/players/zach-hocker-1.html,95,Zach Hocker,Arkansas,SEC,12,32,32,100.0,11,18,61.1,65
2012,nick-jordan-1,/cfb/players/nick-jordan-1.html,96,Nick Jordan*,Texas,Big 12,9,31,32,96.9,9,15,60.0,58
2012,aaron-jones-2,/cfb/players/aaron-jones-2.html,97,Aaron Jones*,Baylor,Big 12,13,71,71,100.0,16,27,59.3,119
2012,taylor-bertolet-1,/cfb/players/taylor-bertolet-1.html,98,Taylor Bertolet*,Texas A&M,SEC,13,67,74,90.5,13,22,59.1,106
2012,stuart-williams-1,/cfb/players/stuart-williams-1.html,99,Stuart Williams,Wyoming,MWC,12,35,37,94.6,7,12,58.3,56
2012,tyler-bitancurt-1,/cfb/players/tyler-bitancurt-1.html,100,Tyler Bitancurt*,West Virginia,Big 12,13,64,66,97.0,11,19,57.9,97
2012,marshall-morgan-1,/cfb/players/marshall-morgan-1.html,101,Marshall Morgan*,Georgia,SEC,14,63,67,94.0,8,14,57.1,87
2012,niklas-sade-1,/cfb/players/niklas-sade-1.html,102,Niklas Sade*,North Carolina State,ACC,13,44,46,95.7,13,23,56.5,83
2012,jack-griffin-1,/cfb/players/jack-griffin-1.html,103,Jack Griffin,Florida International,Sun Belt,12,33,36,91.7,9,16,56.3,60
2012,craig-mcintosh-1,/cfb/players/craig-mcintosh-1.html,104,Craig McIntosh,Kentucky,SEC,12,27,27,100.0,8,15,53.3,51
2012,mitch-anderson-2,/cfb/players/mitch-anderson-2.html,105,Mitch Anderson,Florida Atlantic,Sun Belt,10,23,24,95.8,7,14,50.0,44
2013,nate-freese-1,/cfb/players/nate-freese-1.html,1,Nate Freese*,Boston College,ACC,13,40,41,97.6,20,20,100.0,100
2013,roberto-aguayo-1,/cfb/players/roberto-aguayo-1.html,2,Roberto Aguayo*,Florida State,ACC,14,94,94,100.0,21,22,95.5,157
2013,jeremiah-detmer-1,/cfb/players/jeremiah-detmer-1.html,3,Jeremiah Detmer,Toledo,MAC,12,44,45,97.8,19,20,95.0,101
2013,michael-geiger-1,/cfb/players/michael-geiger-1.html,4,Michael Geiger*,Michigan State,Big Ten,11,36,38,94.7,15,16,93.8,81
2013,travis-coons-1,/cfb/players/travis-coons-1.html,5,Travis Coons*,Washington,Pac-12,13,62,63,98.4,15,16,93.8,107
2013,josiah-yazdani-1,/cfb/players/josiah-yazdani-1.html,6,Josiah Yazdani*,Ohio,MAC,9,30,30,100.0,14,15,93.3,72
2013,chandler-catanzaro-1,/cfb/players/chandler-catanzaro-1.html,7,Chandler Catanzaro*,Clemson,ACC,13,60,61,98.4,13,14,92.9,99
2013,colby-delahoussaye-1,/cfb/players/colby-delahoussaye-1.html,8,Colby Delahoussaye*,LSU,SEC,13,56,57,98.2,13,14,92.9,95
2013,michael-hunnicutt-1,/cfb/players/michael-hunnicutt-1.html,9,Michael Hunnicutt*,Oklahoma,Big 12,13,47,48,97.9,24,26,92.3,119
2013,pat-smith-1,/cfb/players/pat-smith-1.html,10,Pat Smith*,Nebraska,Big Ten,13,43,45,95.6,12,13,92.3,79
2013,jeff-budzien-1,/cfb/players/jeff-budzien-1.html,11,Jeff Budzien,Northwestern,Big Ten,12,35,35,100.0,23,25,92.0,104
2013,marshall-morgan-1,/cfb/players/marshall-morgan-1.html,12,Marshall Morgan*,Georgia,SEC,11,47,47,100.0,22,24,91.7,113
2013,shawn-moffitt-1,/cfb/players/shawn-moffitt-1.html,13,Shawn Moffitt*,UCF,American,13,49,49,100.0,21,23,91.3,112
2013,anthony-fera-1,/cfb/players/anthony-fera-1.html,14,Anthony Fera*,Texas,Big 12,13,45,46,97.8,20,22,90.9,105
2013,dan-goodale-1,/cfb/players/dan-goodale-1.html,15,Dan Goodale*,Boise State,MWC,13,57,60,95.0,17,19,89.5,108
2013,jake-elliott-1,/cfb/players/jake-elliott-1.html,16,Jake Elliott,Memphis,American,12,24,24,100.0,16,18,88.9,72
2013,jared-roberts-1,/cfb/players/jared-roberts-1.html,17,Jared Roberts*,Colorado State,MWC,14,58,58,100.0,21,24,87.5,121
2013,zach-hocker-1,/cfb/players/zach-hocker-1.html,18,Zach Hocker,Arkansas,SEC,12,28,28,100.0,13,15,86.7,67
2013,joe-mansour-1,/cfb/players/joe-mansour-1.html,19,Joe Mansour,Kentucky,SEC,12,28,30,93.3,12,14,85.7,64
2013,ryan-bustin-1,/cfb/players/ryan-bustin-1.html,20,Ryan Bustin*,Texas Tech,Big 12,13,52,55,94.5,23,27,85.2,121
2013,andy-phillips-2,/cfb/players/andy-phillips-2.html,21,Andy Phillips,Utah,Pac-12,12,41,41,100.0,17,20,85.0,92
2013,vincenzo-damato-1,/cfb/players/vincenzo-damato-1.html,22,Vincenzo D'Amato,California,Pac-12,12,31,32,96.9,17,20,85.0,82
2013,jack-cantele-1,/cfb/players/jack-cantele-1.html,23,Jack Cantele*,Kansas State,Big 12,10,40,41,97.6,11,13,84.6,73
2013,will-conant-1,/cfb/players/will-conant-1.html,24,Will Conant,Air Force,MWC,11,32,33,97.0,11,13,84.6,65
2013,carl-salazar-1,/cfb/players/carl-salazar-1.html,25,Carl Salazar,Tulsa,CUSA,12,25,26,96.2,16,19,84.2,73
2013,brad-craddock-1,/cfb/players/brad-craddock-1.html,26,Brad Craddock*,Maryland,ACC,13,37,38,97.4,21,25,84.0,100
2013,zane-gonzalez-1,/cfb/players/zane-gonzalez-1.html,27,Zane Gonzalez*,Arizona State,Pac-12,14,63,65,96.9,25,30,83.3,138
2013,john-wallace-1,/cfb/players/john-wallace-1.html,28,John Wallace*,Louisville,American,13,52,54,96.3,20,24,83.3,112
2013,brian-davis-1,/cfb/players/brian-davis-1.html,29,Brian Davis*,Arkansas State,Sun Belt,13,46,47,97.9,15,18,83.3,91
2013,elliot-fry-1,/cfb/players/elliot-fry-1.html,30,Elliot Fry*,South Carolina,SEC,13,54,55,98.2,15,18,83.3,99
2013,maxwell-johnson-1,/cfb/players/maxwell-johnson-1.html,31,Maxwell Johnson,New Mexico State,Ind,12,29,32,90.6,10,12,83.3,59
2013,niklas-sade-1,/cfb/players/niklas-sade-1.html,32,Niklas Sade,North Carolina State,ACC,12,31,31,100.0,19,23,82.6,88
2013,brent-zuzo-1,/cfb/players/brent-zuzo-1.html,33,Brent Zuzo,Nevada,MWC,12,33,36,91.7,14,17,82.4,75
2013,michael-palardy-1,/cfb/players/michael-palardy-1.html,34,Michael Palardy,Tennessee,SEC,12,34,35,97.1,14,17,82.4,76
2013,jordan-williamson-1,/cfb/players/jordan-williamson-1.html,35,Jordan Williamson*,Stanford,Pac-12,11,43,44,97.7,18,22,81.8,97
2013,tyler-tate-1,/cfb/players/tyler-tate-1.html,36,Tyler Tate*,Bowling Green State,MAC,14,59,61,96.7,18,22,81.8,113
2013,austin-lopez-1,/cfb/players/austin-lopez-1.html,37,Austin Lopez,San Jose State,MWC,12,39,40,97.5,22,27,81.5,105
2013,garrett-schwettman-1,/cfb/players/garrett-schwettman-1.html,38,Garrett Schwettman,Western Kentucky,Sun Belt,12,45,47,95.7,13,16,81.3,84
2013,justin-sorensen-2,/cfb/players/justin-sorensen-2.html,39,Justin Sorensen*,Brigham Young,Ind,13,45,45,100.0,21,26,80.8,108
2013,andrew-furney-1,/cfb/players/andrew-furney-1.html,40,Andrew Furney*,Washington State,Pac-12,13,49,50,98.0,16,20,80.0,97
2013,andrew-haldeman-1,/cfb/players/andrew-haldeman-1.html,41,Andrew Haldeman,Western Michigan,MAC,12,20,20,100.0,16,20,80.0,68
2013,alec-vozenilek-1,/cfb/players/alec-vozenilek-1.html,42,Alec Vozenilek,Virginia,ACC,12,14,15,93.3,12,15,80.0,50
2013,scott-secor-1,/cfb/players/scott-secor-1.html,43,Scott Secor*,Ball State,MAC,13,60,62,96.8,19,24,79.2,117
2013,carey-spear-1,/cfb/players/carey-spear-1.html,44,Carey Spear*,Vanderbilt,SEC,13,48,48,100.0,15,19,78.9,93
2013,nick-sloan-1,/cfb/players/nick-sloan-1.html,45,Nick Sloan*,Navy,Ind,13,51,55,92.7,11,14,78.6,84
2013,aleem-sunanon-1,/cfb/players/aleem-sunanon-1.html,46,Aleem Sunanon,South Alabama,Sun Belt,12,37,39,94.9,18,23,78.3,91
2013,kyle-fischer-2,/cfb/players/kyle-fischer-2.html,47,Kyle Fischer,Louisiana Tech,CUSA,12,22,23,95.7,18,23,78.3,76
2013,marvin-kloss-1,/cfb/players/marvin-kloss-1.html,48,Marvin Kloss,South Florida,American,12,15,15,100.0,18,23,78.3,69
2013,chris-blewitt-1,/cfb/players/chris-blewitt-1.html,49,Chris Blewitt*,Pitt,ACC,13,40,41,97.6,14,18,77.8,82
2013,chris-hawthorne-2,/cfb/players/chris-hawthorne-2.html,50,Chris Hawthorne,Minnesota,Big Ten,13,36,39,92.3,14,18,77.8,78
2013,jaden-oberkrom-1,/cfb/players/jaden-oberkrom-1.html,51,Jaden Oberkrom,Texas Christian,Big 12,12,37,37,100.0,14,18,77.8,79
2013,kyle-brindza-1,/cfb/players/kyle-brindza-1.html,52,Kyle Brindza*,Notre Dame,Ind,13,38,38,100.0,20,26,76.9,98
2013,matt-goudis-1,/cfb/players/matt-goudis-1.html,53,Matt Goudis*,Miami (FL),ACC,13,57,57,100.0,13,17,76.5,96
2013,brendan-gibbons-1,/cfb/players/brendan-gibbons-1.html,54,Brendan Gibbons*,Michigan,Big Ten,11,44,44,100.0,15,20,75.0,89
2013,cody-clark-1,/cfb/players/cody-clark-1.html,55,Cody Clark*,Middle Tennessee State,CUSA,13,46,46,100.0,12,16,75.0,82
2013,josh-lambert-1,/cfb/players/josh-lambert-1.html,56,Josh Lambert,West Virginia,Big 12,11,35,36,97.2,17,23,73.9,86
2013,nick-diaz-1,/cfb/players/nick-diaz-1.html,57,Nick Diaz*,Utah State,MWC,14,51,52,98.1,17,23,73.9,102
2013,thomas-moore-1,/cfb/players/thomas-moore-1.html,58,Thomas Moore*,North Carolina,ACC,13,46,48,95.8,14,19,73.7,88
